MJD,c,c_err,o,o_err
58960.281,18.552,0.075,NaN,NaN
58960.285,18.703,0.076,NaN,NaN
58960.291,18.801,0.093,NaN,NaN
58960.301,18.526,0.071,NaN,NaN
58960.389,18.560,0.070,NaN,NaN
58960.393,18.602,0.087,NaN,NaN
58960.401,18.684,0.098,NaN,NaN
58960.411,18.794,0.132,NaN,NaN
58962.386,NaN,NaN,18.675,0.137
58962.396,NaN,NaN,18.962,0.265
58962.407,NaN,NaN,18.598,0.159
58964.345,18.199,0.156,NaN,NaN
58964.356,18.180,0.109,NaN,NaN
58966.302,NaN,NaN,18.258,0.069
58966.306,NaN,NaN,18.377,0.071
58966.312,NaN,NaN,18.157,0.069
58966.322,NaN,NaN,18.276,0.082
58968.293,NaN,NaN,18.110,0.056
58968.297,NaN,NaN,18.074,0.058
58968.304,NaN,NaN,18.182,0.062
58968.316,NaN,NaN,18.134,0.062
58970.301,NaN,NaN,18.284,0.073
58970.307,NaN,NaN,18.025,0.067
58970.311,NaN,NaN,18.105,0.069
58970.322,NaN,NaN,18.316,0.097
58972.340,NaN,NaN,17.996,0.115
58972.343,NaN,NaN,18.127,0.133
58972.349,NaN,NaN,18.365,0.166
58972.359,NaN,NaN,18.166,0.126
58974.295,NaN,NaN,18.287,0.109
58974.298,NaN,NaN,18.029,0.142
58974.305,NaN,NaN,18.281,0.100
58974.316,NaN,NaN,18.192,0.098
58978.309,NaN,NaN,18.260,0.093
58978.312,NaN,NaN,18.361,0.094
58978.320,NaN,NaN,18.229,0.082
58978.332,NaN,NaN,18.191,0.086
58980.288,18.135,0.044,NaN,NaN
58980.291,18.467,0.059,NaN,NaN
58980.297,18.197,0.053,NaN,NaN
58980.310,18.294,0.054,NaN,NaN
58982.275,NaN,NaN,18.108,0.067
58982.279,NaN,NaN,18.211,0.062
58982.286,NaN,NaN,18.306,0.057
58982.299,NaN,NaN,18.205,0.060
58984.288,18.495,0.067,NaN,NaN
58984.291,18.329,0.054,NaN,NaN
58984.297,18.350,0.065,NaN,NaN
58984.308,18.431,0.058,NaN,NaN
58986.291,NaN,NaN,18.235,0.062
58986.297,NaN,NaN,18.272,0.057
58986.300,NaN,NaN,18.179,0.058
58986.301,NaN,NaN,18.362,0.059
58986.303,NaN,NaN,18.336,0.069
58986.309,NaN,NaN,18.388,0.085
58986.310,NaN,NaN,18.223,0.078
58986.347,NaN,NaN,18.294,0.068
58988.309,18.578,0.080,NaN,NaN
58988.312,18.549,0.085,NaN,NaN
58988.319,18.596,0.080,NaN,NaN
58988.331,18.375,0.075,NaN,NaN
58990.262,NaN,NaN,18.420,0.067
58990.264,NaN,NaN,18.216,0.058
58990.265,NaN,NaN,18.159,0.062
58990.267,NaN,NaN,18.320,0.070
58990.271,NaN,NaN,18.230,0.062
58990.274,NaN,NaN,18.258,0.072
58990.282,NaN,NaN,18.212,0.058
58990.284,NaN,NaN,18.413,0.075
58992.259,18.742,0.092,NaN,NaN
58992.262,18.534,0.077,NaN,NaN
58992.269,18.786,0.110,NaN,NaN
58992.279,18.441,0.082,NaN,NaN
58994.274,NaN,NaN,18.325,0.127
58994.277,NaN,NaN,18.544,0.188
58994.284,NaN,NaN,18.684,0.268
58994.295,NaN,NaN,18.264,0.130
58998.254,NaN,NaN,18.624,0.266
58998.260,NaN,NaN,18.682,0.217
58998.271,NaN,NaN,18.543,0.129
59000.251,NaN,NaN,18.545,0.160
59000.255,NaN,NaN,18.689,0.164
59000.261,NaN,NaN,18.453,0.110
59000.276,NaN,NaN,18.359,0.100
59002.284,NaN,NaN,18.471,0.095
59002.287,NaN,NaN,18.503,0.112
59002.298,NaN,NaN,18.603,0.128
59002.304,NaN,NaN,18.422,0.094
59004.249,NaN,NaN,18.393,0.177
59004.253,NaN,NaN,18.651,0.179
59004.260,NaN,NaN,18.362,0.143
59004.270,NaN,NaN,18.711,0.168
59006.248,NaN,NaN,18.771,0.198
59006.255,NaN,NaN,18.344,0.121
59006.265,NaN,NaN,18.624,0.156
59008.251,18.695,0.217,NaN,NaN
59008.253,19.353,0.286,NaN,NaN
59008.259,18.827,0.154,NaN,NaN
59008.273,18.999,0.146,NaN,NaN
59011.251,19.089,0.275,NaN,NaN
59011.254,18.683,0.157,NaN,NaN
59011.261,18.753,0.100,NaN,NaN
59011.272,18.820,0.114,NaN,NaN
59028.258,NaN,NaN,18.723,0.186
59028.267,NaN,NaN,18.957,0.174
59028.279,NaN,NaN,18.509,0.113
59250.529,NaN,NaN,19.852,0.258
