MJD,c,c_err,o,o_err
58409.539,NaN,NaN,17.853,0.093
58410.510,NaN,NaN,18.151,0.192
58410.520,NaN,NaN,18.125,0.166
58413.462,NaN,NaN,17.697,0.068
58413.480,NaN,NaN,17.647,0.059
58413.488,NaN,NaN,17.705,0.070
58413.493,NaN,NaN,17.652,0.065
58417.532,NaN,NaN,17.624,0.097
58417.542,NaN,NaN,17.531,0.080
58417.551,NaN,NaN,17.610,0.103
58417.561,NaN,NaN,17.670,0.102
58418.549,NaN,NaN,17.766,0.087
58418.559,NaN,NaN,17.608,0.085
58423.531,NaN,NaN,17.496,0.045
58423.541,NaN,NaN,17.537,0.049
58423.552,NaN,NaN,17.623,0.049
58423.562,NaN,NaN,17.628,0.055
58424.520,NaN,NaN,17.536,0.048
58424.530,NaN,NaN,17.576,0.055
58424.540,NaN,NaN,17.661,0.056
58424.551,NaN,NaN,17.580,0.052
58427.514,NaN,NaN,17.563,0.047
58427.525,NaN,NaN,17.643,0.049
58427.535,NaN,NaN,17.572,0.049
58427.545,NaN,NaN,17.492,0.043
58428.507,NaN,NaN,17.521,0.046
58428.517,NaN,NaN,17.512,0.049
58428.527,NaN,NaN,17.500,0.044
58428.537,NaN,NaN,17.471,0.047
58429.508,17.886,0.042,NaN,NaN
58429.509,17.843,0.042,NaN,NaN
58429.517,17.872,0.040,NaN,NaN
58429.519,17.726,0.037,NaN,NaN
58429.528,17.868,0.043,NaN,NaN
58429.530,17.865,0.041,NaN,NaN
58429.537,17.816,0.044,NaN,NaN
58429.539,17.859,0.046,NaN,NaN
58430.518,17.911,0.052,NaN,NaN
58430.522,17.873,0.055,NaN,NaN
58430.528,17.886,0.042,NaN,NaN
58430.532,17.787,0.055,NaN,NaN
58430.538,17.883,0.047,NaN,NaN
58430.542,17.827,0.054,NaN,NaN
58430.548,18.026,0.050,NaN,NaN
58430.552,17.853,0.051,NaN,NaN
58431.498,NaN,NaN,17.514,0.056
58431.508,NaN,NaN,17.519,0.053
58431.519,NaN,NaN,17.539,0.054
58431.528,NaN,NaN,17.638,0.078
