MJD,c,c_err,o,o_err
58914.223,NaN,NaN,16.956,0.041
58914.225,NaN,NaN,17.129,0.044
58914.233,NaN,NaN,17.025,0.034
58914.244,NaN,NaN,17.110,0.063
59032.592,NaN,NaN,18.358,0.096
59032.599,NaN,NaN,18.447,0.087
59032.612,NaN,NaN,18.413,0.123
59038.591,NaN,NaN,18.459,0.156
59038.607,NaN,NaN,18.727,0.194
59038.618,NaN,NaN,18.334,0.208
59062.596,NaN,NaN,18.800,0.086
59062.602,NaN,NaN,18.857,0.103
59062.615,NaN,NaN,18.773,0.087
59062.618,NaN,NaN,18.901,0.095
59064.591,NaN,NaN,18.735,0.176
59064.601,NaN,NaN,18.702,0.155
59064.619,NaN,NaN,18.324,0.167
59068.592,NaN,NaN,18.781,0.117
59068.598,NaN,NaN,18.956,0.144
59068.602,NaN,NaN,18.939,0.141
59068.621,NaN,NaN,18.956,0.141
59070.557,NaN,NaN,18.484,0.085
59070.561,NaN,NaN,18.965,0.145
59070.567,NaN,NaN,18.769,0.114
59070.579,NaN,NaN,18.876,0.128
59072.563,NaN,NaN,18.865,0.139
59072.570,NaN,NaN,18.579,0.088
59072.574,NaN,NaN,18.869,0.163
59072.585,NaN,NaN,18.908,0.150
59074.598,NaN,NaN,18.685,0.081
59074.602,NaN,NaN,18.676,0.074
59074.612,NaN,NaN,18.888,0.099
59074.625,NaN,NaN,18.783,0.108
59078.571,NaN,NaN,18.869,0.094
59078.574,NaN,NaN,19.062,0.117
59078.580,NaN,NaN,18.956,0.104
59078.594,NaN,NaN,18.928,0.105
59080.551,20.144,0.280,NaN,NaN
59080.562,19.918,0.229,NaN,NaN
59080.568,20.008,0.263,NaN,NaN
59082.574,NaN,NaN,19.023,0.129
59082.577,NaN,NaN,18.908,0.113
59082.583,NaN,NaN,18.998,0.110
59082.599,NaN,NaN,18.770,0.102
59084.587,20.209,0.288,NaN,NaN
59086.532,NaN,NaN,19.140,0.121
59086.536,NaN,NaN,19.058,0.118
59086.542,NaN,NaN,19.087,0.093
59086.552,NaN,NaN,19.202,0.126
59088.560,19.639,0.178,NaN,NaN
59090.557,NaN,NaN,19.234,0.121
59090.562,NaN,NaN,19.036,0.104
59090.566,NaN,NaN,19.043,0.099
59090.573,NaN,NaN,19.396,0.112
59092.542,NaN,NaN,19.202,0.220
59092.552,NaN,NaN,19.334,0.247
59092.562,NaN,NaN,18.811,0.170
59094.525,NaN,NaN,19.436,0.292
59094.528,NaN,NaN,19.127,0.238
59094.534,NaN,NaN,18.950,0.151
59094.547,NaN,NaN,19.260,0.236
59096.523,NaN,NaN,19.269,0.248
59096.532,NaN,NaN,19.168,0.274
59096.534,NaN,NaN,19.394,0.206
59096.540,NaN,NaN,18.708,0.147
59098.574,NaN,NaN,18.789,0.286
59100.534,NaN,NaN,19.171,0.257
59102.522,NaN,NaN,19.810,0.215
59102.524,NaN,NaN,18.834,0.099
59102.527,NaN,NaN,19.216,0.141
59102.535,NaN,NaN,19.316,0.131
59104.519,NaN,NaN,19.053,0.141
59104.521,NaN,NaN,19.559,0.242
59104.524,NaN,NaN,19.496,0.185
59104.544,NaN,NaN,19.520,0.237
59106.516,NaN,NaN,19.003,0.105
59106.521,NaN,NaN,19.090,0.095
59106.526,NaN,NaN,19.501,0.152
59106.543,NaN,NaN,19.304,0.117
59108.527,19.769,0.203,NaN,NaN
59108.538,20.234,0.263,NaN,NaN
59110.485,NaN,NaN,19.330,0.169
59110.489,NaN,NaN,19.099,0.192
59110.492,NaN,NaN,19.443,0.243
59114.480,NaN,NaN,19.612,0.186
59114.484,NaN,NaN,19.197,0.138
59114.501,NaN,NaN,19.543,0.156
59114.507,NaN,NaN,19.058,0.096
59118.509,NaN,NaN,19.488,0.159
59118.513,NaN,NaN,19.458,0.139
59118.519,NaN,NaN,19.953,0.210
59118.526,NaN,NaN,19.232,0.133
59120.576,NaN,NaN,19.142,0.128
59120.579,NaN,NaN,19.178,0.142
59120.584,NaN,NaN,19.424,0.184
59120.619,NaN,NaN,19.648,0.210
59122.584,NaN,NaN,19.164,0.246
59123.485,NaN,NaN,18.922,0.212
59125.444,NaN,NaN,19.223,0.284
59125.457,NaN,NaN,19.025,0.218
59130.521,NaN,NaN,19.868,0.294
59130.531,NaN,NaN,19.502,0.213
59131.613,NaN,NaN,19.295,0.203
59131.624,NaN,NaN,19.569,0.246
59132.538,NaN,NaN,19.441,0.184
59132.547,NaN,NaN,19.531,0.201
59134.504,NaN,NaN,19.794,0.271
59134.507,NaN,NaN,19.620,0.190
59134.525,NaN,NaN,19.880,0.259
59136.447,20.134,0.292,NaN,NaN
59136.457,20.233,0.288,NaN,NaN
59138.499,NaN,NaN,19.321,0.102
59138.502,NaN,NaN,19.727,0.171
59138.542,NaN,NaN,19.424,0.140
59142.416,NaN,NaN,19.630,0.213
59142.419,NaN,NaN,20.006,0.269
59142.421,NaN,NaN,19.960,0.252
59142.427,NaN,NaN,19.933,0.262
59146.470,NaN,NaN,19.992,0.228
59146.479,NaN,NaN,20.208,0.272
59146.490,NaN,NaN,19.741,0.161
59148.454,NaN,NaN,18.987,0.158
59148.458,NaN,NaN,19.271,0.184
59148.476,NaN,NaN,19.810,0.288
59162.435,NaN,NaN,19.822,0.234
59162.438,NaN,NaN,19.888,0.227
59162.444,NaN,NaN,20.063,0.296
59170.452,NaN,NaN,19.673,0.189
59186.431,NaN,NaN,19.294,0.266
59189.399,NaN,NaN,20.064,0.257
59190.379,NaN,NaN,20.022,0.248
59190.440,NaN,NaN,19.702,0.250
