MJD,c,c_err,o,o_err
59141.380,NaN,NaN,19.171,0.150
59143.361,19.708,0.213,NaN,NaN
59145.399,NaN,NaN,19.094,0.119
59145.403,NaN,NaN,19.156,0.160
59145.408,NaN,NaN,19.071,0.118
59145.426,NaN,NaN,19.047,0.098
59147.368,NaN,NaN,19.651,0.261
59147.372,NaN,NaN,19.372,0.253
59147.377,NaN,NaN,19.323,0.164
59147.388,NaN,NaN,19.538,0.216
59157.401,NaN,NaN,19.594,0.201
59161.390,NaN,NaN,20.024,0.243
