MJD,c,c_err,o,o_err
58655.334,NaN,NaN,18.921,0.124
58660.284,NaN,NaN,19.386,0.290
58664.280,19.796,0.161,NaN,NaN
58664.284,19.726,0.165,NaN,NaN
58664.289,20.051,0.259,NaN,NaN
58664.299,19.511,0.143,NaN,NaN
58665.335,NaN,NaN,19.211,0.181
58665.338,NaN,NaN,19.689,0.286
58665.357,NaN,NaN,19.499,0.233
58671.309,NaN,NaN,19.332,0.223
58688.253,NaN,NaN,19.889,0.285
58691.330,20.057,0.288,NaN,NaN
