MJD,c,c_err,o,o_err
58558.495,NaN,NaN,18.941,0.168
58558.497,NaN,NaN,18.799,0.155
58558.505,NaN,NaN,18.785,0.151
58558.506,NaN,NaN,19.111,0.189
58558.513,NaN,NaN,19.069,0.198
58558.524,NaN,NaN,18.842,0.153
58558.526,NaN,NaN,18.768,0.120
58558.532,NaN,NaN,19.183,0.174
58568.451,NaN,NaN,18.587,0.087
58568.458,NaN,NaN,18.542,0.095
58568.467,NaN,NaN,18.398,0.076
58568.470,NaN,NaN,18.514,0.097
58568.480,NaN,NaN,18.540,0.091
58568.481,NaN,NaN,18.457,0.088
58568.492,NaN,NaN,18.498,0.088
58568.492,NaN,NaN,18.417,0.083
58570.484,NaN,NaN,18.354,0.088
58570.492,NaN,NaN,18.586,0.098
58570.501,NaN,NaN,18.596,0.104
58570.513,NaN,NaN,18.482,0.089
58572.447,NaN,NaN,18.431,0.066
58572.456,NaN,NaN,18.622,0.066
58572.467,NaN,NaN,18.459,0.069
58572.473,NaN,NaN,18.413,0.055
58576.484,18.639,0.067,NaN,NaN
58576.485,18.648,0.082,NaN,NaN
58576.493,18.685,0.093,NaN,NaN
58576.494,18.900,0.097,NaN,NaN
58576.505,18.730,0.081,NaN,NaN
58576.512,18.740,0.099,NaN,NaN
58576.513,18.819,0.091,NaN,NaN
58576.525,18.850,0.101,NaN,NaN
58578.468,NaN,NaN,18.492,0.079
58578.478,NaN,NaN,18.673,0.086
58578.486,NaN,NaN,18.407,0.074
58578.497,NaN,NaN,18.602,0.090
58580.462,18.928,0.105,NaN,NaN
58580.471,18.763,0.088,NaN,NaN
58580.482,18.738,0.085,NaN,NaN
58580.488,18.927,0.096,NaN,NaN
58582.427,NaN,NaN,18.570,0.106
58582.436,NaN,NaN,18.591,0.104
58582.446,NaN,NaN,18.644,0.122
58582.455,NaN,NaN,18.478,0.097
58582.457,NaN,NaN,18.584,0.103
58582.462,NaN,NaN,18.581,0.104
58582.462,NaN,NaN,18.505,0.104
58582.476,NaN,NaN,18.550,0.108
58588.444,NaN,NaN,18.726,0.166
58588.455,NaN,NaN,18.563,0.154
58588.472,NaN,NaN,18.507,0.165
58588.485,NaN,NaN,18.365,0.138
58594.409,NaN,NaN,18.847,0.249
58594.419,NaN,NaN,18.440,0.171
58594.440,NaN,NaN,18.811,0.250
58596.421,NaN,NaN,18.839,0.131
58596.430,NaN,NaN,18.563,0.108
58596.430,NaN,NaN,19.209,0.245
58596.436,NaN,NaN,19.023,0.187
58596.439,NaN,NaN,18.668,0.112
58596.450,NaN,NaN,19.061,0.187
58596.450,NaN,NaN,18.947,0.158
58596.456,NaN,NaN,18.976,0.183
58600.421,NaN,NaN,18.660,0.186
58600.439,NaN,NaN,18.916,0.281
58600.452,NaN,NaN,18.441,0.216
58604.409,19.208,0.148,NaN,NaN
58604.417,19.565,0.182,NaN,NaN
58604.425,19.472,0.161,NaN,NaN
58604.438,19.135,0.119,NaN,NaN
58606.416,NaN,NaN,18.849,0.147
58606.425,NaN,NaN,18.719,0.145
58606.426,NaN,NaN,19.080,0.180
58606.435,NaN,NaN,18.789,0.146
58606.436,NaN,NaN,19.019,0.185
58606.445,NaN,NaN,18.759,0.156
58606.445,NaN,NaN,18.955,0.158
58606.456,NaN,NaN,19.175,0.219
58610.385,NaN,NaN,19.128,0.171
58610.396,NaN,NaN,18.847,0.134
58610.404,NaN,NaN,19.078,0.172
58610.405,NaN,NaN,18.950,0.144
58610.416,NaN,NaN,18.994,0.162
58610.417,NaN,NaN,18.537,0.100
58610.423,NaN,NaN,19.065,0.185
58610.436,NaN,NaN,18.663,0.117
58612.340,19.160,0.123,NaN,NaN
58612.342,19.269,0.137,NaN,NaN
58612.348,19.379,0.133,NaN,NaN
58612.364,19.189,0.120,NaN,NaN
58614.325,NaN,NaN,19.171,0.174
58614.329,NaN,NaN,18.901,0.122
58614.334,NaN,NaN,18.981,0.155
58614.334,NaN,NaN,18.477,0.102
58614.344,NaN,NaN,19.018,0.175
58614.349,NaN,NaN,19.128,0.173
58616.333,NaN,NaN,19.315,0.226
58616.336,NaN,NaN,18.787,0.110
58616.342,NaN,NaN,18.991,0.171
58618.342,NaN,NaN,18.771,0.174
58618.346,NaN,NaN,19.095,0.264
58618.351,NaN,NaN,18.856,0.221
58618.361,NaN,NaN,19.024,0.228
58620.251,NaN,NaN,18.650,0.209
58620.259,NaN,NaN,18.891,0.285
58620.270,NaN,NaN,19.527,0.293
58622.324,NaN,NaN,19.137,0.287
58622.327,NaN,NaN,19.075,0.275
58622.333,NaN,NaN,18.919,0.249
58622.342,NaN,NaN,18.854,0.211
58626.321,NaN,NaN,18.758,0.132
58626.323,NaN,NaN,18.763,0.136
58626.329,NaN,NaN,18.819,0.136
58626.339,NaN,NaN,18.782,0.121
58628.309,NaN,NaN,19.050,0.118
58628.313,NaN,NaN,18.914,0.119
