MJD,c,c_err,o,o_err
58988.426,NaN,NaN,19.156,0.129
58988.432,NaN,NaN,19.120,0.124
58989.399,NaN,NaN,18.818,0.100
58989.407,NaN,NaN,18.815,0.109
58989.429,NaN,NaN,18.916,0.096
58990.391,19.556,0.152,NaN,NaN
58990.425,19.470,0.153,NaN,NaN
58990.428,20.166,0.271,NaN,NaN
58990.436,19.469,0.156,NaN,NaN
58993.408,NaN,NaN,18.851,0.138
58993.413,NaN,NaN,19.030,0.144
58993.425,NaN,NaN,18.494,0.084
58993.442,NaN,NaN,18.708,0.160
58994.415,19.630,0.161,NaN,NaN
58994.418,19.570,0.147,NaN,NaN
58994.423,19.818,0.180,NaN,NaN
58994.439,19.695,0.173,NaN,NaN
58995.414,19.572,0.150,NaN,NaN
58995.417,19.464,0.140,NaN,NaN
58995.432,19.751,0.206,NaN,NaN
58995.451,19.758,0.177,NaN,NaN
58997.402,NaN,NaN,18.958,0.178
58997.434,NaN,NaN,18.957,0.104
58997.437,NaN,NaN,18.857,0.110
58999.384,NaN,NaN,18.880,0.111
58999.387,NaN,NaN,18.904,0.112
58999.395,NaN,NaN,18.986,0.132
58999.417,NaN,NaN,18.834,0.115
59000.410,NaN,NaN,18.721,0.120
59000.443,NaN,NaN,18.889,0.124
59000.454,NaN,NaN,19.034,0.183
59000.461,NaN,NaN,18.884,0.113
59006.390,NaN,NaN,19.164,0.299
59006.396,NaN,NaN,19.169,0.252
59006.406,NaN,NaN,18.938,0.221
59007.372,NaN,NaN,19.060,0.236
59008.407,NaN,NaN,18.867,0.243
59008.416,NaN,NaN,18.858,0.236
59008.426,NaN,NaN,19.413,0.297
59009.414,NaN,NaN,18.960,0.133
59009.429,NaN,NaN,19.135,0.153
59010.397,NaN,NaN,19.121,0.113
59010.401,NaN,NaN,19.111,0.124
59010.406,NaN,NaN,18.918,0.133
59010.419,NaN,NaN,19.238,0.146
59013.354,NaN,NaN,19.129,0.106
59013.371,NaN,NaN,19.151,0.114
59013.374,NaN,NaN,19.332,0.156
59013.393,NaN,NaN,19.258,0.109
59016.363,NaN,NaN,19.279,0.190
59016.369,NaN,NaN,19.003,0.213
59016.374,NaN,NaN,18.971,0.194
59016.396,NaN,NaN,19.223,0.139
59020.344,NaN,NaN,19.618,0.190
59020.348,NaN,NaN,19.552,0.236
59020.358,NaN,NaN,19.055,0.125
59020.370,NaN,NaN,19.188,0.125
59022.342,20.391,0.283,NaN,NaN
59022.344,20.239,0.296,NaN,NaN
59022.350,19.679,0.155,NaN,NaN
59025.324,NaN,NaN,19.560,0.160
59025.338,NaN,NaN,19.919,0.253
59025.370,NaN,NaN,19.442,0.143
59025.385,NaN,NaN,19.482,0.161
59026.373,20.027,0.299,NaN,NaN
59027.371,NaN,NaN,19.543,0.251
59027.392,NaN,NaN,19.455,0.227
59029.379,NaN,NaN,19.425,0.300
59029.402,NaN,NaN,19.359,0.281
59036.351,NaN,NaN,19.352,0.191
59038.312,NaN,NaN,19.342,0.178
59038.316,NaN,NaN,19.622,0.243
59038.321,NaN,NaN,19.831,0.299
59040.355,NaN,NaN,20.343,0.289
59042.423,NaN,NaN,18.961,0.296
59044.334,NaN,NaN,19.908,0.229
59044.354,NaN,NaN,19.980,0.198
59048.311,NaN,NaN,19.616,0.208
59048.327,NaN,NaN,20.035,0.287
59052.287,NaN,NaN,19.560,0.136
59052.298,NaN,NaN,20.297,0.266
59055.278,NaN,NaN,19.828,0.214
59055.296,NaN,NaN,19.502,0.188
59061.268,NaN,NaN,19.616,0.262
59061.271,NaN,NaN,19.611,0.195
59061.285,NaN,NaN,19.877,0.296
59061.292,NaN,NaN,19.628,0.262
59062.268,NaN,NaN,19.196,0.216
59064.314,NaN,NaN,19.334,0.268
59068.255,NaN,NaN,19.880,0.194
59068.256,NaN,NaN,19.956,0.279
59068.276,NaN,NaN,20.008,0.221
59073.285,NaN,NaN,19.409,0.205
59073.306,NaN,NaN,19.709,0.257
59077.288,NaN,NaN,19.456,0.242
59077.293,NaN,NaN,20.128,0.299
59080.253,NaN,NaN,20.085,0.238
59080.257,NaN,NaN,20.019,0.254
59097.252,NaN,NaN,19.832,0.262
59115.238,NaN,NaN,18.996,0.215
