MJD,c,c_err,o,o_err
59032.266,NaN,NaN,18.566,0.108
59032.280,NaN,NaN,18.737,0.140
59034.258,NaN,NaN,19.113,0.287
59034.261,NaN,NaN,18.713,0.167
59034.267,NaN,NaN,18.614,0.156
59034.280,NaN,NaN,18.475,0.131
59036.261,NaN,NaN,18.651,0.122
59036.265,NaN,NaN,18.834,0.133
59036.271,NaN,NaN,18.694,0.130
59036.281,NaN,NaN,18.871,0.178
59038.249,NaN,NaN,18.479,0.189
59038.258,NaN,NaN,18.832,0.108
59038.273,NaN,NaN,18.582,0.082
59044.269,19.507,0.151,NaN,NaN
59044.273,19.295,0.148,NaN,NaN
59044.279,19.145,0.129,NaN,NaN
59044.294,19.178,0.141,NaN,NaN
59048.256,19.034,0.161,NaN,NaN
59048.262,19.058,0.121,NaN,NaN
59048.273,19.385,0.157,NaN,NaN
59190.619,NaN,NaN,19.720,0.285
