MJD,c,c_err,o,o_err
58693.279,NaN,NaN,18.977,0.142
58693.280,NaN,NaN,19.210,0.202
58693.282,NaN,NaN,18.994,0.136
58693.288,NaN,NaN,19.309,0.147
58693.292,NaN,NaN,19.255,0.191
58693.308,NaN,NaN,19.586,0.251
58694.289,18.416,0.056,NaN,NaN
58694.293,18.263,0.058,NaN,NaN
58694.299,18.446,0.057,NaN,NaN
58694.310,18.518,0.070,NaN,NaN
58699.355,17.933,0.073,NaN,NaN
58699.358,18.067,0.075,NaN,NaN
58699.364,18.009,0.078,NaN,NaN
58702.244,17.837,0.122,NaN,NaN
58703.247,17.886,0.120,NaN,NaN
58703.251,17.688,0.068,NaN,NaN
58703.268,17.907,0.078,NaN,NaN
58703.277,17.795,0.064,NaN,NaN
58704.284,NaN,NaN,17.878,0.085
58704.287,NaN,NaN,17.873,0.092
58704.292,NaN,NaN,17.869,0.094
58704.303,NaN,NaN,17.866,0.107
58708.251,NaN,NaN,17.811,0.081
58708.254,NaN,NaN,17.663,0.070
58708.271,NaN,NaN,17.748,0.094
58744.219,NaN,NaN,17.654,0.054
58744.225,NaN,NaN,17.696,0.050
58744.235,NaN,NaN,17.734,0.060
58744.238,NaN,NaN,17.721,0.075
58829.644,NaN,NaN,18.861,0.264
58829.647,NaN,NaN,18.277,0.194
58829.652,NaN,NaN,18.533,0.222
58836.612,NaN,NaN,19.168,0.249
58836.618,NaN,NaN,18.936,0.193
58836.623,NaN,NaN,19.073,0.211
58836.637,NaN,NaN,19.012,0.182
58846.665,19.531,0.277,NaN,NaN
58846.668,19.265,0.256,NaN,NaN
58850.653,NaN,NaN,19.083,0.131
58850.657,NaN,NaN,19.171,0.147
58850.662,NaN,NaN,18.802,0.110
58868.652,NaN,NaN,19.046,0.133
58868.655,NaN,NaN,18.966,0.126
58868.658,NaN,NaN,19.355,0.169
58868.661,NaN,NaN,19.516,0.213
58872.588,NaN,NaN,19.190,0.133
58872.592,NaN,NaN,19.028,0.129
58872.599,NaN,NaN,19.387,0.160
58872.609,NaN,NaN,19.444,0.156
58878.590,19.660,0.172,NaN,NaN
58878.594,19.704,0.175,NaN,NaN
58878.599,20.199,0.275,NaN,NaN
58878.609,19.842,0.221,NaN,NaN
58882.625,19.759,0.207,NaN,NaN
58884.634,NaN,NaN,19.616,0.202
58884.638,NaN,NaN,19.377,0.162
58884.647,NaN,NaN,19.167,0.145
58884.658,NaN,NaN,19.426,0.172
58888.614,NaN,NaN,18.871,0.198
58900.424,NaN,NaN,19.412,0.237
58900.428,NaN,NaN,19.160,0.161
58900.435,NaN,NaN,19.416,0.235
58901.459,NaN,NaN,19.335,0.195
58901.463,NaN,NaN,19.237,0.195
58902.579,20.230,0.268,NaN,NaN
58903.524,20.020,0.212,NaN,NaN
58903.537,20.182,0.237,NaN,NaN
58904.614,NaN,NaN,19.368,0.138
58904.619,NaN,NaN,19.609,0.174
58904.631,NaN,NaN,19.473,0.165
58904.635,NaN,NaN,19.956,0.271
58906.579,NaN,NaN,19.828,0.274
58912.636,NaN,NaN,19.850,0.177
58912.640,NaN,NaN,19.871,0.189
58912.645,NaN,NaN,19.590,0.163
58912.648,NaN,NaN,19.683,0.159
58913.469,NaN,NaN,19.638,0.235
58913.491,NaN,NaN,19.492,0.205
58924.626,NaN,NaN,19.819,0.258
58924.631,NaN,NaN,19.739,0.248
58951.422,NaN,NaN,19.756,0.266
58952.520,NaN,NaN,19.806,0.239
58953.484,NaN,NaN,20.062,0.273
58956.408,NaN,NaN,19.908,0.270
58956.412,NaN,NaN,19.536,0.188
58957.471,NaN,NaN,19.982,0.266
58957.474,NaN,NaN,19.841,0.250
58957.481,NaN,NaN,20.216,0.246
58968.479,NaN,NaN,20.140,0.268
58982.432,NaN,NaN,19.814,0.241
