MJD,c,c_err,o,o_err
58568.641,NaN,NaN,16.289,0.019
58568.652,NaN,NaN,16.271,0.035
58572.625,NaN,NaN,16.321,0.021
58572.634,NaN,NaN,16.354,0.019
58572.644,NaN,NaN,16.320,0.019
58580.639,16.503,0.036,NaN,NaN
58582.607,NaN,NaN,16.635,0.023
58582.618,NaN,NaN,16.640,0.025
58582.628,NaN,NaN,16.570,0.023
58582.629,NaN,NaN,16.610,0.023
58582.639,NaN,NaN,16.592,0.041
58582.640,NaN,NaN,16.708,0.040
58588.630,NaN,NaN,16.693,0.031
58594.594,NaN,NaN,16.870,0.060
58594.616,NaN,NaN,16.834,0.056
58594.627,NaN,NaN,16.733,0.049
58596.596,NaN,NaN,16.844,0.036
58596.606,NaN,NaN,16.779,0.036
58596.616,NaN,NaN,16.778,0.035
58596.626,NaN,NaN,16.875,0.037
58600.603,NaN,NaN,16.891,0.043
58600.613,NaN,NaN,16.917,0.040
58604.587,17.093,0.030,NaN,NaN
58604.597,17.075,0.029,NaN,NaN
58604.607,17.107,0.029,NaN,NaN
58604.617,17.104,0.029,NaN,NaN
58610.583,NaN,NaN,16.937,0.032
58610.594,NaN,NaN,16.935,0.032
58610.603,NaN,NaN,16.983,0.031
58612.560,17.321,0.031,NaN,NaN
58612.562,17.224,0.030,NaN,NaN
58612.575,17.283,0.028,NaN,NaN
58612.587,17.314,0.031,NaN,NaN
58616.443,NaN,NaN,17.141,0.033
58618.438,NaN,NaN,17.205,0.051
58618.441,NaN,NaN,16.761,0.042
58618.449,NaN,NaN,16.987,0.049
58618.461,NaN,NaN,17.040,0.049
58618.540,NaN,NaN,17.278,0.051
58618.552,NaN,NaN,17.133,0.044
58620.535,NaN,NaN,17.129,0.050
58620.539,NaN,NaN,17.107,0.064
58620.544,NaN,NaN,17.178,0.040
58620.562,NaN,NaN,17.299,0.064
58622.544,NaN,NaN,17.103,0.070
58622.544,NaN,NaN,17.112,0.065
58622.547,NaN,NaN,17.386,0.086
58622.558,NaN,NaN,17.194,0.064
58622.566,NaN,NaN,17.336,0.070
58634.500,NaN,NaN,17.412,0.042
58634.517,NaN,NaN,17.183,0.036
58636.494,17.780,0.045,NaN,NaN
58636.497,17.730,0.039,NaN,NaN
58638.459,NaN,NaN,17.285,0.066
58638.464,NaN,NaN,17.456,0.066
58638.474,NaN,NaN,17.403,0.058
58642.485,NaN,NaN,17.579,0.049
58644.473,NaN,NaN,17.522,0.038
58644.477,NaN,NaN,17.503,0.045
58644.481,NaN,NaN,17.639,0.049
58644.497,NaN,NaN,17.580,0.044
58646.447,NaN,NaN,17.573,0.065
58646.450,NaN,NaN,17.626,0.071
58648.434,NaN,NaN,17.474,0.091
58648.437,NaN,NaN,17.613,0.117
58648.444,NaN,NaN,17.635,0.090
58648.456,NaN,NaN,17.670,0.090
58650.483,NaN,NaN,17.912,0.150
58650.492,NaN,NaN,17.618,0.121
58650.503,NaN,NaN,17.873,0.138
58654.440,NaN,NaN,17.960,0.100
58654.446,NaN,NaN,17.645,0.107
58654.449,NaN,NaN,17.659,0.065
58656.449,NaN,NaN,17.918,0.068
58656.452,NaN,NaN,17.643,0.053
58656.458,NaN,NaN,17.862,0.071
58656.468,NaN,NaN,17.881,0.077
58658.495,NaN,NaN,17.437,0.087
58658.505,NaN,NaN,17.475,0.079
58662.464,NaN,NaN,18.016,0.078
58664.397,18.609,0.076,NaN,NaN
58664.400,18.589,0.063,NaN,NaN
58664.407,18.536,0.090,NaN,NaN
58664.417,18.435,0.073,NaN,NaN
58666.479,NaN,NaN,18.209,0.093
58668.511,18.540,0.078,NaN,NaN
58668.514,18.700,0.089,NaN,NaN
58668.519,18.548,0.087,NaN,NaN
58668.530,18.574,0.089,NaN,NaN
58669.497,NaN,NaN,17.997,0.076
58669.503,NaN,NaN,18.310,0.108
58669.513,NaN,NaN,18.046,0.083
58675.432,NaN,NaN,19.205,0.215
58675.442,NaN,NaN,18.991,0.237
58688.355,NaN,NaN,19.813,0.220
58714.330,NaN,NaN,19.021,0.235
58714.350,NaN,NaN,19.113,0.244
58724.362,19.342,0.181,NaN,NaN
58796.231,NaN,NaN,18.862,0.276
