MJD,c,c_err,o,o_err
58648.569,NaN,NaN,18.567,0.154
58648.572,NaN,NaN,18.399,0.134
58648.578,NaN,NaN,18.819,0.180
58648.592,NaN,NaN,18.821,0.129
58650.564,NaN,NaN,18.628,0.166
58650.567,NaN,NaN,18.820,0.180
58650.574,NaN,NaN,18.466,0.121
58650.584,NaN,NaN,18.631,0.188
58652.528,NaN,NaN,18.419,0.209
58652.531,NaN,NaN,18.356,0.205
58652.537,NaN,NaN,18.447,0.197
58652.548,NaN,NaN,18.377,0.164
58654.517,NaN,NaN,18.165,0.143
58654.520,NaN,NaN,18.169,0.125
58654.525,NaN,NaN,18.201,0.119
58654.537,NaN,NaN,18.342,0.161
58656.573,NaN,NaN,18.391,0.164
58656.576,NaN,NaN,18.080,0.133
58656.583,NaN,NaN,18.369,0.168
58656.593,NaN,NaN,18.203,0.174
58660.497,NaN,NaN,18.021,0.130
58660.508,NaN,NaN,18.200,0.111
58666.527,18.173,0.049,NaN,NaN
58666.531,18.368,0.058,NaN,NaN
58666.536,18.258,0.064,NaN,NaN
58666.547,18.264,0.050,NaN,NaN
58668.574,NaN,NaN,18.090,0.080
58668.577,NaN,NaN,18.049,0.063
58668.582,NaN,NaN,18.117,0.072
58668.594,NaN,NaN,18.046,0.069
58670.450,NaN,NaN,18.299,0.121
58670.455,NaN,NaN,17.956,0.077
58670.458,NaN,NaN,18.191,0.097
58670.469,NaN,NaN,18.291,0.104
58676.489,NaN,NaN,18.073,0.095
58676.492,NaN,NaN,18.432,0.113
58676.500,NaN,NaN,18.165,0.091
58676.511,NaN,NaN,18.063,0.068
58678.605,NaN,NaN,18.126,0.063
58678.613,NaN,NaN,18.208,0.053
58678.617,NaN,NaN,18.151,0.054
58678.626,NaN,NaN,18.666,0.234
58680.540,NaN,NaN,18.001,0.116
58680.543,NaN,NaN,17.874,0.096
58680.549,NaN,NaN,18.061,0.103
58680.560,NaN,NaN,17.945,0.104
58688.585,NaN,NaN,18.291,0.089
58688.589,NaN,NaN,18.262,0.082
58688.595,NaN,NaN,18.331,0.092
58688.607,NaN,NaN,18.268,0.086
58690.530,NaN,NaN,18.199,0.051
58690.533,NaN,NaN,18.353,0.059
58690.540,NaN,NaN,18.330,0.062
58690.551,NaN,NaN,18.206,0.052
58692.511,NaN,NaN,18.189,0.062
58692.514,NaN,NaN,18.297,0.075
58692.520,NaN,NaN,18.246,0.064
58692.530,NaN,NaN,18.351,0.079
58694.575,18.458,0.062,NaN,NaN
58694.579,18.552,0.072,NaN,NaN
58694.586,18.614,0.065,NaN,NaN
58694.597,18.665,0.074,NaN,NaN
58696.515,NaN,NaN,18.105,0.082
58696.519,NaN,NaN,18.467,0.172
58696.526,NaN,NaN,18.320,0.107
58696.538,NaN,NaN,18.586,0.192
58700.520,NaN,NaN,18.421,0.085
58700.525,NaN,NaN,18.219,0.074
58700.529,NaN,NaN,18.582,0.101
58700.541,NaN,NaN,18.177,0.070
58702.372,18.722,0.131,NaN,NaN
58702.376,18.460,0.096,NaN,NaN
58702.392,18.461,0.157,NaN,NaN
58704.572,NaN,NaN,18.124,0.073
58704.575,NaN,NaN,18.412,0.083
58704.585,NaN,NaN,18.426,0.091
58704.595,NaN,NaN,18.183,0.104
58708.441,NaN,NaN,18.239,0.155
58708.444,NaN,NaN,18.665,0.242
58708.451,NaN,NaN,18.275,0.180
58708.462,NaN,NaN,18.334,0.161
58718.495,NaN,NaN,18.299,0.069
58718.498,NaN,NaN,18.419,0.069
58718.505,NaN,NaN,18.365,0.082
58718.521,NaN,NaN,18.454,0.086
58720.607,NaN,NaN,18.420,0.071
58720.610,NaN,NaN,18.394,0.069
58720.615,NaN,NaN,18.404,0.071
58720.623,NaN,NaN,18.422,0.083
58724.498,NaN,NaN,18.321,0.056
58724.507,NaN,NaN,18.385,0.066
58724.521,NaN,NaN,18.345,0.043
58726.433,18.803,0.093,NaN,NaN
58726.440,18.573,0.084,NaN,NaN
58726.444,18.655,0.082,NaN,NaN
58726.456,18.751,0.078,NaN,NaN
58730.439,18.565,0.075,NaN,NaN
58730.444,18.764,0.091,NaN,NaN
58730.448,18.733,0.083,NaN,NaN
58730.461,18.857,0.101,NaN,NaN
58736.432,NaN,NaN,18.565,0.125
58736.435,NaN,NaN,18.354,0.096
58736.442,NaN,NaN,18.630,0.144
58736.454,NaN,NaN,18.593,0.116
58750.419,19.509,0.153,NaN,NaN
58750.422,19.523,0.156,NaN,NaN
58750.427,19.378,0.126,NaN,NaN
58750.438,19.314,0.121,NaN,NaN
58752.435,NaN,NaN,19.092,0.100
58752.439,NaN,NaN,19.145,0.097
58752.444,NaN,NaN,19.145,0.102
58752.454,NaN,NaN,19.300,0.147
58756.403,NaN,NaN,19.472,0.200
58756.406,NaN,NaN,19.512,0.179
58756.412,NaN,NaN,19.305,0.157
58756.425,NaN,NaN,19.802,0.231
58760.467,NaN,NaN,19.828,0.280
58762.311,NaN,NaN,19.739,0.239
58772.399,NaN,NaN,19.525,0.277
58780.354,NaN,NaN,20.230,0.294
58790.282,NaN,NaN,19.935,0.275
58812.270,NaN,NaN,20.045,0.253
58816.312,NaN,NaN,19.975,0.282
58852.210,NaN,NaN,19.796,0.255
