MJD,c,c_err,o,o_err
58723.547,19.554,0.148,NaN,NaN
58723.550,19.144,0.104,NaN,NaN
58723.562,19.275,0.105,NaN,NaN
58723.569,19.317,0.127,NaN,NaN
58727.492,18.878,0.108,NaN,NaN
58727.496,19.065,0.113,NaN,NaN
58727.503,19.268,0.135,NaN,NaN
58727.513,19.053,0.111,NaN,NaN
58733.456,NaN,NaN,19.085,0.298
58733.473,NaN,NaN,18.274,0.195
58733.478,NaN,NaN,18.768,0.155
58733.484,NaN,NaN,18.688,0.127
58733.639,NaN,NaN,18.587,0.207
58737.509,NaN,NaN,18.690,0.138
58737.513,NaN,NaN,19.056,0.172
58737.521,NaN,NaN,18.805,0.124
58737.532,NaN,NaN,18.780,0.161
58737.641,NaN,NaN,18.861,0.293
58739.542,NaN,NaN,18.488,0.117
58739.545,NaN,NaN,18.742,0.123
58739.551,NaN,NaN,18.611,0.142
58743.495,NaN,NaN,18.804,0.189
58743.498,NaN,NaN,18.455,0.122
58743.508,NaN,NaN,18.569,0.166
58743.515,NaN,NaN,18.667,0.204
58751.411,19.005,0.116,NaN,NaN
58751.415,19.335,0.161,NaN,NaN
58751.425,19.072,0.147,NaN,NaN
58751.431,19.161,0.137,NaN,NaN
58753.596,NaN,NaN,18.701,0.098
58753.600,NaN,NaN,18.791,0.096
58753.614,NaN,NaN,18.735,0.106
58753.626,NaN,NaN,18.729,0.150
58755.490,19.262,0.115,NaN,NaN
58755.493,19.520,0.179,NaN,NaN
58755.501,19.429,0.149,NaN,NaN
58755.511,19.212,0.137,NaN,NaN
58757.478,NaN,NaN,18.664,0.092
58757.482,NaN,NaN,18.747,0.104
58757.491,NaN,NaN,18.709,0.096
58757.492,NaN,NaN,18.759,0.084
58757.505,NaN,NaN,18.578,0.081
58757.506,NaN,NaN,18.531,0.065
58757.509,NaN,NaN,18.730,0.100
58757.516,NaN,NaN,18.624,0.113
58761.571,NaN,NaN,18.727,0.081
58761.578,NaN,NaN,18.760,0.083
58761.591,NaN,NaN,18.673,0.078
58761.600,NaN,NaN,18.688,0.100
58762.562,19.225,0.143,NaN,NaN
58762.566,19.333,0.166,NaN,NaN
58762.574,19.383,0.152,NaN,NaN
58762.589,19.220,0.131,NaN,NaN
58763.471,19.178,0.136,NaN,NaN
58763.476,19.042,0.125,NaN,NaN
58763.483,19.340,0.132,NaN,NaN
58763.495,19.117,0.108,NaN,NaN
58765.473,NaN,NaN,18.584,0.068
58765.476,NaN,NaN,18.713,0.100
58765.485,NaN,NaN,18.675,0.107
58765.496,NaN,NaN,18.603,0.091
58769.437,NaN,NaN,18.551,0.168
58769.440,NaN,NaN,18.243,0.130
58769.447,NaN,NaN,18.622,0.180
58769.460,NaN,NaN,18.426,0.149
58775.528,NaN,NaN,18.650,0.192
58775.532,NaN,NaN,18.792,0.212
58777.524,NaN,NaN,18.738,0.130
58777.530,NaN,NaN,18.846,0.115
