MJD,c,c_err,o,o_err
58291.345,NaN,NaN,17.378,0.064
58291.350,NaN,NaN,17.381,0.067
58291.354,NaN,NaN,17.469,0.062
58291.360,NaN,NaN,17.397,0.062
58291.364,NaN,NaN,17.460,0.073
58291.375,NaN,NaN,17.348,0.063
58291.381,NaN,NaN,17.567,0.094
58292.303,NaN,NaN,17.405,0.054
58292.305,NaN,NaN,17.268,0.061
58292.314,NaN,NaN,17.349,0.058
58292.324,NaN,NaN,17.297,0.067
58293.339,NaN,NaN,17.242,0.052
58293.348,NaN,NaN,17.068,0.058
58293.357,NaN,NaN,17.147,0.061
58293.369,NaN,NaN,17.160,0.065
58295.342,NaN,NaN,16.990,0.063
58295.345,NaN,NaN,16.922,0.061
58295.350,NaN,NaN,16.920,0.053
58295.355,NaN,NaN,16.838,0.049
58295.359,NaN,NaN,16.983,0.064
58295.365,NaN,NaN,16.984,0.069
58295.370,NaN,NaN,17.062,0.074
58296.266,NaN,NaN,16.862,0.047
58296.275,NaN,NaN,16.879,0.046
58296.299,NaN,NaN,16.900,0.043
58296.302,NaN,NaN,17.037,0.051
58296.309,NaN,NaN,16.937,0.038
58296.320,NaN,NaN,16.980,0.056
58296.331,NaN,NaN,16.989,0.048
58297.308,NaN,NaN,16.879,0.059
58297.318,NaN,NaN,16.846,0.059
58299.381,NaN,NaN,16.713,0.044
58299.398,NaN,NaN,16.839,0.046
58299.407,NaN,NaN,16.827,0.053
58303.335,NaN,NaN,16.883,0.028
58303.342,NaN,NaN,16.878,0.032
58303.351,NaN,NaN,16.824,0.029
58303.360,NaN,NaN,16.919,0.035
58307.369,16.773,0.027,NaN,NaN
58312.294,16.972,0.029,NaN,NaN
58312.304,16.889,0.034,NaN,NaN
58312.314,16.892,0.025,NaN,NaN
58315.311,17.008,0.029,NaN,NaN
58315.322,17.009,0.031,NaN,NaN
58315.333,17.051,0.031,NaN,NaN
58315.343,16.973,0.028,NaN,NaN
58317.348,NaN,NaN,16.835,0.032
58328.248,NaN,NaN,16.972,0.038
58328.249,NaN,NaN,16.886,0.041
58328.249,NaN,NaN,16.910,0.033
58328.256,NaN,NaN,16.905,0.036
58338.242,NaN,NaN,17.004,0.065
58338.244,NaN,NaN,17.109,0.062
58338.254,NaN,NaN,17.022,0.035
58338.261,NaN,NaN,17.036,0.037
58348.251,NaN,NaN,17.061,0.041
58348.253,NaN,NaN,17.101,0.038
58360.240,NaN,NaN,17.313,0.060
58362.233,NaN,NaN,17.169,0.077
58362.242,NaN,NaN,17.180,0.061
