MJD,c,c_err,o,o_err
59238.627,20.578,0.270,NaN,NaN
59238.645,20.221,0.243,NaN,NaN
59246.618,NaN,NaN,19.378,0.187
59246.621,NaN,NaN,19.622,0.279
59246.650,NaN,NaN,19.666,0.258
59252.635,NaN,NaN,19.135,0.126
59252.652,NaN,NaN,19.176,0.144
59252.658,NaN,NaN,19.795,0.257
59252.665,NaN,NaN,19.078,0.115
59254.623,19.622,0.143,NaN,NaN
59254.626,19.094,0.153,NaN,NaN
59254.647,19.407,0.116,NaN,NaN
59254.656,19.026,0.088,NaN,NaN
59256.565,19.065,0.094,NaN,NaN
59256.568,18.952,0.088,NaN,NaN
59256.577,19.031,0.096,NaN,NaN
59256.587,19.202,0.100,NaN,NaN
59258.597,19.173,0.208,NaN,NaN
59258.602,19.333,0.174,NaN,NaN
59258.606,19.124,0.110,NaN,NaN
59258.607,19.079,0.118,NaN,NaN
59258.615,19.147,0.107,NaN,NaN
59258.626,19.166,0.094,NaN,NaN
59258.630,18.993,0.095,NaN,NaN
59262.524,19.090,0.156,NaN,NaN
59262.535,19.197,0.142,NaN,NaN
59262.536,19.225,0.130,NaN,NaN
59262.540,19.165,0.140,NaN,NaN
59262.543,19.162,0.124,NaN,NaN
59262.553,19.066,0.122,NaN,NaN
59270.526,NaN,NaN,19.150,0.200
59270.528,NaN,NaN,19.273,0.265
59270.531,NaN,NaN,18.975,0.207
59270.537,NaN,NaN,19.127,0.197
59278.568,NaN,NaN,18.819,0.184
59278.570,NaN,NaN,18.666,0.266
59288.562,19.606,0.178,NaN,NaN
59288.564,19.671,0.203,NaN,NaN
59288.573,19.677,0.221,NaN,NaN
59288.583,20.043,0.271,NaN,NaN
59292.490,19.882,0.184,NaN,NaN
59292.493,19.738,0.194,NaN,NaN
59292.498,19.753,0.185,NaN,NaN
59294.528,NaN,NaN,19.994,0.291
59294.547,NaN,NaN,20.238,0.275
59294.552,NaN,NaN,19.952,0.224
59298.528,NaN,NaN,19.362,0.248
59306.584,NaN,NaN,19.710,0.281
59306.594,NaN,NaN,19.629,0.228
59306.600,NaN,NaN,19.528,0.270
59310.473,20.045,0.206,NaN,NaN
59314.487,20.087,0.233,NaN,NaN
59314.495,20.131,0.279,NaN,NaN
59318.452,19.824,0.231,NaN,NaN
59320.445,NaN,NaN,19.667,0.292
59324.447,NaN,NaN,19.870,0.289
59342.406,NaN,NaN,20.084,0.262
59354.424,NaN,NaN,19.799,0.251
59410.305,NaN,NaN,19.863,0.210
