MJD,c,c_err,o,o_err
58610.428,18.289,0.048,NaN,NaN
58610.437,18.355,0.050,NaN,NaN
58610.446,18.307,0.047,NaN,NaN
58610.455,18.446,0.068,NaN,NaN
58611.431,18.383,0.052,NaN,NaN
58611.433,18.370,0.059,NaN,NaN
58611.442,18.422,0.058,NaN,NaN
58611.459,18.260,0.055,NaN,NaN
58612.368,NaN,NaN,18.514,0.094
58612.370,NaN,NaN,18.277,0.083
58612.376,NaN,NaN,18.444,0.104
58612.390,NaN,NaN,18.511,0.093
58613.341,NaN,NaN,18.344,0.072
58613.348,NaN,NaN,18.401,0.093
58613.356,NaN,NaN,18.632,0.090
58613.358,NaN,NaN,18.417,0.063
58613.366,NaN,NaN,18.439,0.074
58613.378,NaN,NaN,18.623,0.119
58613.384,NaN,NaN,18.456,0.093
58613.387,NaN,NaN,18.412,0.089
58613.389,NaN,NaN,18.434,0.088
58613.393,NaN,NaN,18.353,0.092
58613.398,NaN,NaN,18.358,0.065
58613.400,NaN,NaN,18.364,0.064
58613.407,NaN,NaN,18.626,0.116
58613.409,NaN,NaN,18.175,0.063
58614.425,NaN,NaN,18.166,0.062
58614.435,NaN,NaN,18.259,0.073
58614.439,NaN,NaN,18.498,0.073
58614.453,NaN,NaN,18.323,0.073
58623.328,NaN,NaN,18.317,0.167
58623.331,NaN,NaN,18.071,0.084
58623.352,NaN,NaN,18.400,0.114
58623.360,NaN,NaN,18.203,0.086
58624.410,NaN,NaN,17.969,0.089
58624.413,NaN,NaN,18.176,0.115
58624.418,NaN,NaN,18.281,0.104
58624.432,NaN,NaN,18.161,0.115
58626.406,NaN,NaN,18.221,0.064
58626.412,NaN,NaN,18.114,0.069
58626.427,NaN,NaN,18.075,0.067
58626.434,NaN,NaN,18.008,0.063
58628.329,NaN,NaN,18.052,0.078
58628.332,NaN,NaN,18.195,0.077
58628.338,NaN,NaN,18.214,0.077
58628.347,NaN,NaN,18.157,0.082
58629.345,NaN,NaN,17.953,0.052
58629.354,NaN,NaN,18.171,0.065
58629.369,NaN,NaN,17.942,0.060
58629.377,NaN,NaN,18.041,0.054
58630.335,NaN,NaN,18.058,0.051
58630.338,NaN,NaN,17.937,0.044
58630.344,NaN,NaN,17.947,0.041
58630.355,NaN,NaN,18.149,0.052
58632.361,NaN,NaN,17.977,0.051
58632.364,NaN,NaN,17.949,0.053
58632.369,NaN,NaN,18.065,0.052
58632.380,NaN,NaN,18.141,0.059
58634.344,18.093,0.043,NaN,NaN
58634.347,18.137,0.050,NaN,NaN
58634.352,18.166,0.048,NaN,NaN
58634.367,18.066,0.040,NaN,NaN
58636.334,NaN,NaN,17.935,0.053
58636.338,NaN,NaN,17.987,0.058
58636.344,NaN,NaN,18.117,0.068
58636.354,NaN,NaN,18.083,0.063
58642.328,18.287,0.051,NaN,NaN
58642.331,18.288,0.059,NaN,NaN
58642.338,18.303,0.052,NaN,NaN
58642.350,18.363,0.054,NaN,NaN
58644.286,NaN,NaN,17.833,0.080
58644.293,NaN,NaN,18.039,0.088
58644.295,NaN,NaN,18.220,0.086
58644.305,NaN,NaN,18.349,0.107
58648.387,NaN,NaN,18.088,0.178
58650.376,NaN,NaN,18.093,0.173
58650.379,NaN,NaN,18.065,0.149
58650.385,NaN,NaN,18.086,0.179
58652.311,NaN,NaN,18.060,0.108
58652.315,NaN,NaN,18.175,0.119
58652.321,NaN,NaN,18.153,0.115
58652.336,NaN,NaN,18.098,0.121
58654.310,NaN,NaN,18.308,0.074
58654.312,NaN,NaN,18.106,0.081
58654.318,NaN,NaN,18.325,0.095
58654.329,NaN,NaN,18.417,0.094
58656.340,NaN,NaN,18.139,0.071
58656.344,NaN,NaN,18.168,0.071
58656.349,NaN,NaN,18.253,0.077
58656.360,NaN,NaN,18.415,0.095
58658.353,NaN,NaN,18.024,0.154
58658.371,NaN,NaN,18.238,0.169
58660.281,NaN,NaN,18.174,0.083
58660.284,NaN,NaN,18.750,0.139
58660.290,NaN,NaN,18.230,0.085
58660.300,NaN,NaN,18.472,0.096
58664.362,NaN,NaN,18.477,0.092
58664.366,NaN,NaN,18.422,0.085
58664.371,NaN,NaN,18.356,0.087
58664.382,NaN,NaN,18.272,0.081
58666.289,18.645,0.086,NaN,NaN
58666.292,18.746,0.093,NaN,NaN
58666.298,18.545,0.075,NaN,NaN
58666.308,18.891,0.087,NaN,NaN
58668.286,NaN,NaN,18.547,0.096
58668.289,NaN,NaN,18.427,0.080
58668.296,NaN,NaN,18.408,0.083
58668.306,NaN,NaN,18.373,0.071
58670.287,NaN,NaN,18.397,0.083
58670.291,NaN,NaN,18.412,0.085
58670.300,NaN,NaN,18.478,0.090
58670.312,NaN,NaN,18.289,0.077
58676.283,NaN,NaN,18.410,0.131
58676.287,NaN,NaN,18.811,0.185
58676.297,NaN,NaN,18.177,0.125
58676.303,NaN,NaN,18.396,0.125
58678.257,NaN,NaN,18.694,0.127
58678.262,NaN,NaN,18.666,0.150
58678.272,NaN,NaN,18.398,0.099
58678.280,NaN,NaN,18.614,0.114
58684.262,NaN,NaN,18.437,0.086
58684.266,NaN,NaN,18.810,0.131
58684.271,NaN,NaN,18.541,0.097
58684.282,NaN,NaN,18.834,0.140
58686.252,NaN,NaN,18.475,0.143
58686.256,NaN,NaN,18.305,0.094
58686.263,NaN,NaN,18.505,0.222
58686.276,NaN,NaN,18.972,0.247
58689.329,NaN,NaN,18.904,0.174
58689.332,NaN,NaN,18.344,0.151
58689.340,NaN,NaN,18.603,0.209
58689.350,NaN,NaN,18.564,0.201
58690.285,NaN,NaN,18.581,0.075
58690.289,NaN,NaN,18.616,0.092
58690.295,NaN,NaN,18.681,0.091
58690.306,NaN,NaN,18.726,0.098
58693.251,NaN,NaN,18.427,0.108
58693.262,NaN,NaN,18.693,0.145
58704.249,NaN,NaN,18.591,0.210
58704.252,NaN,NaN,18.759,0.232
58704.258,NaN,NaN,18.489,0.187
58878.570,18.076,0.143,NaN,NaN
58884.596,NaN,NaN,20.162,0.292
58884.605,NaN,NaN,20.035,0.296
