MJD,c,c_err,o,o_err
59123.414,NaN,NaN,18.559,0.262
59123.417,NaN,NaN,18.712,0.290
59127.446,NaN,NaN,18.524,0.250
59127.451,NaN,NaN,18.613,0.227
59127.455,NaN,NaN,18.526,0.159
59127.469,NaN,NaN,18.837,0.275
59129.445,NaN,NaN,18.704,0.119
59129.451,NaN,NaN,18.411,0.083
59129.454,NaN,NaN,18.829,0.138
59129.467,NaN,NaN,18.521,0.082
59131.449,NaN,NaN,18.874,0.119
59131.451,NaN,NaN,18.692,0.089
59131.454,NaN,NaN,18.620,0.101
59131.481,NaN,NaN,18.524,0.086
59133.501,NaN,NaN,18.765,0.118
59133.505,NaN,NaN,18.845,0.128
59133.511,NaN,NaN,18.672,0.110
59133.543,NaN,NaN,18.594,0.105
59135.449,NaN,NaN,18.926,0.127
59135.455,NaN,NaN,18.946,0.140
59137.369,18.652,0.094,NaN,NaN
59137.372,19.051,0.153,NaN,NaN
59137.379,18.881,0.130,NaN,NaN
59137.406,18.648,0.079,NaN,NaN
59139.413,NaN,NaN,18.889,0.105
59139.416,NaN,NaN,18.891,0.132
59139.429,NaN,NaN,18.624,0.105
59141.457,18.701,0.258,NaN,NaN
59141.497,18.957,0.105,NaN,NaN
59145.442,18.757,0.089,NaN,NaN
59145.474,18.641,0.079,NaN,NaN
59145.477,18.755,0.097,NaN,NaN
59145.483,18.521,0.079,NaN,NaN
59147.387,NaN,NaN,19.449,0.257
59147.390,NaN,NaN,19.007,0.148
59147.393,NaN,NaN,18.735,0.123
59147.398,NaN,NaN,18.622,0.119
59157.453,NaN,NaN,19.237,0.286
59157.456,NaN,NaN,18.997,0.196
59157.463,NaN,NaN,18.540,0.141
59157.474,NaN,NaN,18.816,0.164
59161.432,NaN,NaN,18.835,0.137
59161.435,NaN,NaN,18.769,0.125
59161.441,NaN,NaN,18.697,0.121
59161.452,NaN,NaN,18.866,0.168
59163.409,NaN,NaN,19.055,0.166
59163.414,NaN,NaN,18.945,0.145
59163.418,NaN,NaN,18.961,0.126
59163.452,NaN,NaN,18.782,0.116
59169.415,19.273,0.186,NaN,NaN
59169.418,19.405,0.212,NaN,NaN
59169.424,19.187,0.181,NaN,NaN
59169.457,19.121,0.174,NaN,NaN
59173.377,18.895,0.100,NaN,NaN
59173.381,19.151,0.156,NaN,NaN
59173.387,18.760,0.098,NaN,NaN
59173.397,19.417,0.153,NaN,NaN
59181.456,NaN,NaN,18.611,0.289
59181.460,NaN,NaN,18.756,0.291
59182.363,NaN,NaN,18.581,0.192
59182.367,NaN,NaN,18.898,0.252
59182.373,NaN,NaN,18.766,0.233
59182.408,NaN,NaN,18.854,0.251
59185.345,NaN,NaN,18.839,0.170
59185.346,NaN,NaN,17.773,0.137
59185.348,NaN,NaN,18.991,0.193
59185.349,NaN,NaN,18.660,0.195
59185.364,NaN,NaN,19.031,0.191
59185.366,NaN,NaN,18.352,0.136
59187.345,NaN,NaN,19.644,0.298
59187.348,NaN,NaN,19.401,0.227
59187.354,NaN,NaN,18.858,0.139
59187.366,NaN,NaN,19.236,0.220
59189.333,19.228,0.130,NaN,NaN
59189.343,19.208,0.132,NaN,NaN
59189.358,19.609,0.163,NaN,NaN
59189.361,19.361,0.154,NaN,NaN
59191.320,NaN,NaN,18.891,0.110
59191.324,NaN,NaN,19.081,0.116
59191.365,NaN,NaN,18.846,0.113
59193.334,19.026,0.107,NaN,NaN
59193.338,19.352,0.158,NaN,NaN
59193.344,19.396,0.160,NaN,NaN
59193.355,19.473,0.175,NaN,NaN
59195.333,19.448,0.144,NaN,NaN
59195.336,19.615,0.165,NaN,NaN
59195.341,19.299,0.134,NaN,NaN
59195.352,19.558,0.166,NaN,NaN
59197.335,19.281,0.137,NaN,NaN
59197.338,19.699,0.191,NaN,NaN
59197.344,19.312,0.124,NaN,NaN
59197.355,19.611,0.168,NaN,NaN
59203.318,NaN,NaN,19.193,0.162
59203.322,NaN,NaN,19.058,0.141
59203.328,NaN,NaN,18.911,0.132
59203.341,NaN,NaN,18.930,0.113
59205.341,NaN,NaN,18.908,0.176
59205.347,NaN,NaN,19.001,0.202
59205.357,NaN,NaN,19.161,0.197
59207.292,NaN,NaN,19.447,0.230
59207.295,NaN,NaN,19.318,0.211
59207.302,NaN,NaN,19.072,0.173
59207.312,NaN,NaN,19.722,0.290
59209.316,NaN,NaN,19.086,0.273
59211.315,NaN,NaN,19.266,0.289
59211.325,NaN,NaN,18.926,0.178
59211.339,NaN,NaN,19.148,0.248
59212.288,NaN,NaN,18.898,0.190
59212.300,NaN,NaN,19.356,0.264
59212.311,NaN,NaN,18.918,0.206
59213.327,NaN,NaN,18.840,0.275
59217.274,NaN,NaN,19.252,0.157
59217.277,NaN,NaN,18.983,0.142
59217.283,NaN,NaN,19.699,0.220
59217.295,NaN,NaN,19.540,0.195
59218.287,19.433,0.166,NaN,NaN
59218.301,19.665,0.222,NaN,NaN
59218.309,19.161,0.120,NaN,NaN
59219.288,19.460,0.173,NaN,NaN
59219.293,20.025,0.230,NaN,NaN
59221.264,19.568,0.172,NaN,NaN
59221.268,19.954,0.243,NaN,NaN
59221.286,19.785,0.231,NaN,NaN
59223.280,19.476,0.284,NaN,NaN
59227.296,19.746,0.185,NaN,NaN
59227.299,19.737,0.190,NaN,NaN
59227.317,20.082,0.243,NaN,NaN
59229.277,19.526,0.274,NaN,NaN
59229.279,20.002,0.288,NaN,NaN
59245.268,NaN,NaN,19.738,0.280
