MJD,c,c_err,o,o_err
58456.618,NaN,NaN,19.040,0.190
58456.626,NaN,NaN,19.084,0.147
58456.634,NaN,NaN,18.782,0.126
58456.642,NaN,NaN,18.561,0.101
58458.628,18.868,0.078,NaN,NaN
58458.637,18.923,0.085,NaN,NaN
58458.645,18.670,0.071,NaN,NaN
58458.654,18.678,0.076,NaN,NaN
58460.594,NaN,NaN,18.682,0.096
58460.603,NaN,NaN,18.729,0.105
58460.611,NaN,NaN,18.434,0.084
58460.619,NaN,NaN,18.752,0.095
58462.620,18.488,0.090,NaN,NaN
58462.629,18.622,0.083,NaN,NaN
58462.637,18.898,0.094,NaN,NaN
58462.646,18.524,0.082,NaN,NaN
58464.581,NaN,NaN,19.274,0.213
58464.589,NaN,NaN,18.715,0.160
58468.566,NaN,NaN,19.271,0.278
58468.582,NaN,NaN,18.813,0.151
58468.590,NaN,NaN,19.074,0.184
58470.566,NaN,NaN,18.364,0.065
58470.574,NaN,NaN,18.499,0.072
58470.583,NaN,NaN,18.460,0.064
58470.591,NaN,NaN,18.376,0.059
58472.542,NaN,NaN,18.212,0.136
58472.550,NaN,NaN,18.690,0.181
58472.558,NaN,NaN,18.437,0.165
58472.566,NaN,NaN,18.589,0.182
58474.590,NaN,NaN,18.325,0.149
58474.599,NaN,NaN,18.243,0.119
58474.609,NaN,NaN,18.262,0.140
58474.618,NaN,NaN,18.388,0.124
58476.553,NaN,NaN,18.650,0.266
58476.561,NaN,NaN,18.402,0.187
58478.556,NaN,NaN,18.099,0.167
58478.564,NaN,NaN,18.385,0.162
58478.573,NaN,NaN,18.245,0.134
58478.581,NaN,NaN,18.411,0.185
58480.562,NaN,NaN,17.999,0.093
58480.570,NaN,NaN,18.228,0.097
58480.578,NaN,NaN,18.282,0.115
58480.587,NaN,NaN,18.560,0.148
58486.572,18.748,0.065,NaN,NaN
58486.577,18.631,0.069,NaN,NaN
58486.586,18.635,0.074,NaN,NaN
58486.600,18.732,0.083,NaN,NaN
58488.547,NaN,NaN,18.640,0.113
58488.555,NaN,NaN,18.320,0.073
58488.563,NaN,NaN,18.261,0.075
58488.571,NaN,NaN,18.347,0.075
58492.545,NaN,NaN,18.276,0.068
58492.550,NaN,NaN,18.103,0.058
58492.550,NaN,NaN,18.186,0.076
58492.561,NaN,NaN,19.211,0.165
58494.529,18.958,0.095,NaN,NaN
58494.537,18.723,0.096,NaN,NaN
58494.546,18.718,0.094,NaN,NaN
58494.555,18.775,0.099,NaN,NaN
58496.524,NaN,NaN,18.259,0.073
58496.532,NaN,NaN,18.367,0.073
58496.540,NaN,NaN,18.322,0.075
58496.549,NaN,NaN,18.304,0.070
58498.516,NaN,NaN,18.363,0.073
58498.525,NaN,NaN,18.187,0.057
58498.533,NaN,NaN,18.540,0.082
58498.541,NaN,NaN,18.269,0.057
58500.526,NaN,NaN,18.319,0.084
58500.534,NaN,NaN,18.293,0.086
58500.545,NaN,NaN,18.080,0.077
58500.553,NaN,NaN,18.375,0.083
58508.512,NaN,NaN,18.201,0.127
58508.522,NaN,NaN,18.103,0.089
58508.528,NaN,NaN,18.257,0.138
58508.538,NaN,NaN,18.206,0.099
58510.502,NaN,NaN,18.323,0.075
58510.510,NaN,NaN,18.426,0.098
58510.516,NaN,NaN,18.224,0.059
58510.529,NaN,NaN,18.169,0.048
58512.497,NaN,NaN,18.415,0.084
58512.506,NaN,NaN,18.548,0.098
58512.516,NaN,NaN,18.289,0.084
58512.524,NaN,NaN,18.546,0.113
58516.502,NaN,NaN,18.986,0.171
58516.511,NaN,NaN,18.680,0.120
58516.520,NaN,NaN,18.410,0.100
58516.529,NaN,NaN,18.213,0.074
58518.510,19.009,0.110,NaN,NaN
58518.519,19.020,0.096,NaN,NaN
58518.527,18.998,0.091,NaN,NaN
58518.536,18.813,0.088,NaN,NaN
58520.498,NaN,NaN,18.671,0.095
58520.507,NaN,NaN,18.666,0.117
58520.516,NaN,NaN,18.868,0.157
58520.524,NaN,NaN,18.629,0.100
58528.470,NaN,NaN,18.304,0.121
58528.479,NaN,NaN,18.718,0.176
58528.487,NaN,NaN,18.473,0.126
58528.496,NaN,NaN,19.151,0.217
58536.469,NaN,NaN,18.347,0.152
58536.477,NaN,NaN,18.160,0.118
58536.486,NaN,NaN,18.490,0.180
58536.494,NaN,NaN,18.205,0.149
58540.459,NaN,NaN,18.561,0.083
58540.468,NaN,NaN,18.504,0.082
58540.476,NaN,NaN,18.597,0.100
58540.484,NaN,NaN,18.508,0.092
58544.455,NaN,NaN,18.670,0.108
58544.464,NaN,NaN,18.967,0.201
58544.473,NaN,NaN,18.633,0.127
58544.482,NaN,NaN,18.569,0.118
58556.426,NaN,NaN,18.314,0.078
58556.435,NaN,NaN,18.414,0.085
58556.443,NaN,NaN,18.452,0.084
58556.452,NaN,NaN,18.548,0.096
58560.417,NaN,NaN,18.152,0.183
58568.405,NaN,NaN,18.910,0.121
58568.414,NaN,NaN,18.800,0.107
58568.422,NaN,NaN,18.577,0.094
58568.431,NaN,NaN,19.134,0.163
58570.404,NaN,NaN,18.868,0.105
58570.413,NaN,NaN,19.114,0.123
58570.422,NaN,NaN,18.691,0.075
58572.394,NaN,NaN,18.752,0.109
58572.402,NaN,NaN,18.937,0.128
58572.411,NaN,NaN,19.133,0.171
