MJD,c,c_err,o,o_err
59170.349,19.206,0.135,NaN,NaN
59170.355,19.539,0.164,NaN,NaN
59173.356,19.944,0.248,NaN,NaN
59173.359,19.774,0.210,NaN,NaN
59173.365,19.429,0.151,NaN,NaN
59173.376,19.430,0.152,NaN,NaN
59182.360,NaN,NaN,18.865,0.232
59184.398,NaN,NaN,19.419,0.274
59184.398,NaN,NaN,18.889,0.180
59184.401,NaN,NaN,18.565,0.158
59184.401,NaN,NaN,19.146,0.255
59184.406,NaN,NaN,18.995,0.280
59184.407,NaN,NaN,18.936,0.211
59184.416,NaN,NaN,19.045,0.234
59184.417,NaN,NaN,18.904,0.184
59186.349,NaN,NaN,18.899,0.168
59186.353,NaN,NaN,19.340,0.253
59186.361,NaN,NaN,18.829,0.130
59186.376,NaN,NaN,18.927,0.154
59189.317,20.298,0.280,NaN,NaN
59189.320,19.401,0.174,NaN,NaN
59190.309,20.000,0.263,NaN,NaN
59190.312,19.302,0.163,NaN,NaN
59190.321,19.977,0.292,NaN,NaN
59190.332,19.727,0.230,NaN,NaN
59192.329,NaN,NaN,19.290,0.120
59192.333,NaN,NaN,19.072,0.109
59192.340,NaN,NaN,19.349,0.154
59192.352,NaN,NaN,19.394,0.158
59194.322,20.155,0.272,NaN,NaN
59194.325,19.871,0.206,NaN,NaN
59194.343,20.275,0.280,NaN,NaN
59198.278,19.849,0.240,NaN,NaN
59198.286,19.876,0.207,NaN,NaN
59198.303,19.904,0.248,NaN,NaN
59200.306,19.918,0.211,NaN,NaN
59204.249,NaN,NaN,19.404,0.186
59204.254,NaN,NaN,19.204,0.151
59204.258,NaN,NaN,19.349,0.193
59204.290,NaN,NaN,19.173,0.155
59209.280,NaN,NaN,19.327,0.282
59209.289,NaN,NaN,19.149,0.236
59212.251,NaN,NaN,19.161,0.266
59212.254,NaN,NaN,19.351,0.245
59212.270,NaN,NaN,19.040,0.182
59212.276,NaN,NaN,19.229,0.261
59216.297,NaN,NaN,19.458,0.207
59216.306,NaN,NaN,19.194,0.211
59216.317,NaN,NaN,19.263,0.211
59217.252,NaN,NaN,19.879,0.290
59217.255,NaN,NaN,19.308,0.136
59217.261,NaN,NaN,19.664,0.211
59217.273,NaN,NaN,19.208,0.124
59218.337,20.127,0.288,NaN,NaN
59218.343,19.675,0.247,NaN,NaN
59218.357,19.543,0.232,NaN,NaN
59220.263,19.701,0.164,NaN,NaN
59220.270,19.916,0.243,NaN,NaN
59222.297,19.880,0.270,NaN,NaN
59222.314,20.074,0.248,NaN,NaN
59224.285,20.097,0.273,NaN,NaN
59230.239,19.761,0.263,NaN,NaN
59230.243,19.970,0.281,NaN,NaN
59232.251,NaN,NaN,19.296,0.144
59232.257,NaN,NaN,19.539,0.240
59244.224,NaN,NaN,19.720,0.253
