MJD,c,c_err,o,o_err
59231.568,18.760,0.083,NaN,NaN
59231.570,18.811,0.080,NaN,NaN
59231.576,18.801,0.067,NaN,NaN
59231.583,18.772,0.074,NaN,NaN
59243.578,NaN,NaN,18.383,0.109
59243.582,NaN,NaN,18.401,0.138
59243.584,NaN,NaN,18.519,0.139
59243.592,NaN,NaN,18.317,0.136
59245.531,NaN,NaN,18.539,0.134
59245.536,NaN,NaN,18.750,0.160
59245.542,NaN,NaN,18.604,0.162
59245.548,NaN,NaN,18.160,0.103
59251.642,NaN,NaN,18.400,0.079
59251.646,NaN,NaN,18.415,0.083
59251.651,NaN,NaN,18.311,0.076
59251.652,NaN,NaN,18.604,0.096
59251.662,NaN,NaN,18.494,0.092
59251.670,NaN,NaN,18.655,0.115
59253.550,18.800,0.068,NaN,NaN
59253.552,18.721,0.060,NaN,NaN
59253.554,18.791,0.073,NaN,NaN
59253.564,18.752,0.071,NaN,NaN
59255.533,18.589,0.073,NaN,NaN
59255.536,18.668,0.077,NaN,NaN
59255.537,18.796,0.121,NaN,NaN
59255.540,18.784,0.101,NaN,NaN
59255.545,18.644,0.074,NaN,NaN
59257.560,18.647,0.073,NaN,NaN
59257.563,18.967,0.095,NaN,NaN
59257.567,18.687,0.078,NaN,NaN
59257.590,18.754,0.061,NaN,NaN
59261.514,18.793,0.078,NaN,NaN
59261.516,18.740,0.078,NaN,NaN
59261.519,18.968,0.105,NaN,NaN
59261.531,19.103,0.109,NaN,NaN
59263.545,18.830,0.217,NaN,NaN
59267.549,18.850,0.102,NaN,NaN
59267.551,18.863,0.090,NaN,NaN
59267.559,18.848,0.075,NaN,NaN
59267.564,18.988,0.097,NaN,NaN
59269.446,NaN,NaN,18.457,0.119
59269.449,NaN,NaN,18.298,0.101
59269.453,NaN,NaN,18.688,0.145
59269.462,NaN,NaN,18.441,0.135
59277.553,NaN,NaN,18.540,0.107
59277.558,NaN,NaN,18.604,0.102
59277.593,NaN,NaN,18.324,0.070
59277.599,NaN,NaN,18.677,0.105
59287.619,19.088,0.094,NaN,NaN
59287.623,18.905,0.092,NaN,NaN
59287.637,18.874,0.120,NaN,NaN
59287.645,18.962,0.108,NaN,NaN
59291.475,19.161,0.109,NaN,NaN
59291.478,18.900,0.153,NaN,NaN
59291.478,19.173,0.109,NaN,NaN
59291.481,18.980,0.081,NaN,NaN
59291.483,19.067,0.106,NaN,NaN
59291.488,18.961,0.091,NaN,NaN
59293.474,NaN,NaN,18.403,0.068
59293.477,NaN,NaN,18.422,0.063
59293.480,NaN,NaN,18.625,0.074
59293.501,NaN,NaN,18.459,0.070
59297.474,NaN,NaN,18.645,0.126
59297.477,NaN,NaN,18.628,0.124
59297.481,NaN,NaN,18.614,0.099
59297.496,NaN,NaN,18.642,0.140
59303.452,NaN,NaN,18.417,0.166
59303.479,NaN,NaN,18.252,0.113
59303.482,NaN,NaN,18.397,0.124
59303.488,NaN,NaN,18.432,0.188
59303.518,NaN,NaN,18.637,0.238
59303.600,NaN,NaN,18.612,0.249
59305.429,NaN,NaN,18.550,0.110
59305.431,NaN,NaN,18.126,0.075
59305.432,NaN,NaN,18.450,0.099
59305.435,NaN,NaN,18.583,0.133
59305.438,NaN,NaN,18.401,0.112
59305.467,NaN,NaN,18.391,0.133
59305.474,NaN,NaN,18.499,0.130
59305.475,NaN,NaN,18.781,0.159
59307.443,NaN,NaN,18.694,0.083
59309.417,19.407,0.137,NaN,NaN
59309.419,19.157,0.103,NaN,NaN
59309.420,19.072,0.078,NaN,NaN
59309.424,19.110,0.108,NaN,NaN
59309.425,19.240,0.098,NaN,NaN
59309.427,19.188,0.106,NaN,NaN
59309.434,19.223,0.103,NaN,NaN
59309.435,19.423,0.124,NaN,NaN
59313.454,19.202,0.103,NaN,NaN
59313.460,19.104,0.103,NaN,NaN
59313.470,19.201,0.109,NaN,NaN
59313.475,19.240,0.107,NaN,NaN
59317.408,19.460,0.149,NaN,NaN
59317.412,19.516,0.142,NaN,NaN
59317.415,19.515,0.129,NaN,NaN
59317.450,19.522,0.164,NaN,NaN
59319.394,NaN,NaN,18.376,0.072
59319.396,NaN,NaN,18.729,0.104
59319.430,NaN,NaN,18.738,0.085
59319.434,NaN,NaN,18.752,0.125
59321.382,19.556,0.166,NaN,NaN
59321.392,19.647,0.141,NaN,NaN
59321.403,19.511,0.130,NaN,NaN
59321.407,19.613,0.153,NaN,NaN
59323.364,NaN,NaN,18.991,0.123
59323.367,NaN,NaN,18.866,0.118
59323.370,NaN,NaN,18.664,0.100
59323.377,NaN,NaN,18.879,0.109
59327.317,NaN,NaN,18.922,0.226
59327.320,NaN,NaN,18.962,0.213
59327.330,NaN,NaN,18.920,0.218
59333.447,NaN,NaN,19.043,0.183
59333.450,NaN,NaN,19.280,0.206
59333.481,NaN,NaN,19.217,0.217
59333.510,NaN,NaN,19.563,0.288
59335.412,NaN,NaN,19.634,0.255
59335.432,NaN,NaN,19.524,0.263
59335.436,NaN,NaN,19.278,0.222
59335.442,NaN,NaN,19.493,0.247
59337.435,NaN,NaN,19.380,0.173
59337.439,NaN,NaN,19.768,0.187
59337.445,NaN,NaN,19.668,0.197
59345.409,NaN,NaN,19.561,0.278
59345.413,NaN,NaN,19.941,0.207
59349.366,NaN,NaN,19.792,0.284
59351.362,NaN,NaN,19.826,0.277
59351.369,NaN,NaN,19.783,0.263
59405.263,NaN,NaN,20.246,0.287
