MJD,c,c_err,o,o_err
59238.431,NaN,NaN,17.549,0.073
59238.433,NaN,NaN,17.543,0.051
59238.437,NaN,NaN,17.515,0.064
59238.446,NaN,NaN,17.587,0.064
59242.513,NaN,NaN,17.250,0.079
59242.541,NaN,NaN,17.289,0.076
59242.566,NaN,NaN,17.359,0.077
59242.591,NaN,NaN,17.190,0.075
59244.506,NaN,NaN,17.428,0.082
59244.508,NaN,NaN,17.233,0.072
59244.509,NaN,NaN,17.296,0.078
59244.511,NaN,NaN,17.147,0.064
59244.515,NaN,NaN,17.436,0.097
59244.517,NaN,NaN,17.293,0.074
59246.453,NaN,NaN,17.400,0.045
59246.455,NaN,NaN,17.233,0.047
59246.459,NaN,NaN,17.365,0.050
59246.465,NaN,NaN,17.283,0.039
59250.513,NaN,NaN,17.260,0.036
59250.516,NaN,NaN,17.215,0.031
59250.521,NaN,NaN,17.237,0.031
59252.477,17.556,0.039,NaN,NaN
59252.488,17.512,0.035,NaN,NaN
59252.500,17.534,0.036,NaN,NaN
59254.454,17.551,0.038,NaN,NaN
59256.431,17.596,0.037,NaN,NaN
59256.435,17.682,0.041,NaN,NaN
59256.440,17.503,0.034,NaN,NaN
59256.446,17.587,0.035,NaN,NaN
59258.460,17.663,0.042,NaN,NaN
59258.464,17.592,0.036,NaN,NaN
59258.470,17.632,0.038,NaN,NaN
59258.505,17.623,0.040,NaN,NaN
59262.397,17.667,0.041,NaN,NaN
59262.400,17.774,0.047,NaN,NaN
59262.405,17.845,0.046,NaN,NaN
59262.410,17.795,0.052,NaN,NaN
59266.519,17.748,0.043,NaN,NaN
59266.522,17.790,0.050,NaN,NaN
59266.530,17.680,0.054,NaN,NaN
59266.657,17.808,0.059,NaN,NaN
59270.361,NaN,NaN,17.291,0.062
59270.361,NaN,NaN,17.262,0.051
59270.364,NaN,NaN,17.346,0.055
59270.369,NaN,NaN,17.275,0.051
59270.374,NaN,NaN,17.396,0.070
59276.550,NaN,NaN,17.367,0.052
59276.555,NaN,NaN,17.513,0.060
59276.560,NaN,NaN,17.408,0.049
59276.575,NaN,NaN,17.337,0.062
59276.586,NaN,NaN,17.456,0.077
59278.437,NaN,NaN,17.486,0.058
59278.441,NaN,NaN,17.347,0.047
59278.458,NaN,NaN,17.379,0.094
59288.365,17.752,0.048,NaN,NaN
59288.368,17.855,0.052,NaN,NaN
59288.374,17.864,0.054,NaN,NaN
59288.409,17.820,0.054,NaN,NaN
59288.414,17.900,0.060,NaN,NaN
59288.416,18.021,0.059,NaN,NaN
59288.424,17.843,0.048,NaN,NaN
59288.456,18.028,0.056,NaN,NaN
59298.416,NaN,NaN,17.372,0.076
59298.423,NaN,NaN,17.179,0.074
59304.339,NaN,NaN,17.346,0.050
59304.343,NaN,NaN,17.504,0.062
59304.348,NaN,NaN,17.425,0.053
59304.360,NaN,NaN,17.373,0.052
59306.437,NaN,NaN,17.353,0.049
59306.443,NaN,NaN,17.469,0.059
59306.446,NaN,NaN,17.476,0.047
59306.457,NaN,NaN,17.565,0.051
59308.468,NaN,NaN,17.519,0.086
59310.311,18.056,0.062,NaN,NaN
59310.314,18.032,0.053,NaN,NaN
59310.320,18.030,0.053,NaN,NaN
59310.332,18.146,0.055,NaN,NaN
59314.314,18.124,0.052,NaN,NaN
59314.317,18.025,0.046,NaN,NaN
59314.333,18.190,0.148,NaN,NaN
59314.353,18.045,0.089,NaN,NaN
59318.302,18.154,0.068,NaN,NaN
59318.305,17.912,0.052,NaN,NaN
59318.311,18.122,0.056,NaN,NaN
59318.323,18.328,0.074,NaN,NaN
59318.331,18.238,0.067,NaN,NaN
59318.335,18.179,0.064,NaN,NaN
59318.366,18.112,0.061,NaN,NaN
59318.390,18.305,0.077,NaN,NaN
59320.307,NaN,NaN,17.564,0.054
59320.310,NaN,NaN,17.538,0.044
59320.316,NaN,NaN,17.652,0.054
59320.326,NaN,NaN,17.550,0.050
59322.291,NaN,NaN,17.655,0.042
59322.295,NaN,NaN,17.678,0.043
59322.300,NaN,NaN,17.570,0.045
59322.311,NaN,NaN,17.573,0.047
59324.369,NaN,NaN,17.747,0.068
59324.372,NaN,NaN,17.687,0.059
59324.377,NaN,NaN,17.613,0.074
59324.409,NaN,NaN,17.634,0.073
59328.292,NaN,NaN,17.915,0.104
59328.295,NaN,NaN,18.083,0.109
59328.301,NaN,NaN,17.756,0.081
59328.314,NaN,NaN,17.696,0.093
59332.334,NaN,NaN,18.105,0.137
59332.337,NaN,NaN,18.110,0.123
59332.344,NaN,NaN,18.302,0.156
59332.355,NaN,NaN,18.172,0.129
59334.298,NaN,NaN,18.234,0.090
59334.298,NaN,NaN,18.213,0.072
59334.301,NaN,NaN,18.130,0.067
59334.302,NaN,NaN,18.164,0.063
59334.307,NaN,NaN,18.349,0.107
59334.307,NaN,NaN,18.167,0.072
59334.320,NaN,NaN,18.215,0.086
59342.276,NaN,NaN,19.235,0.181
59342.279,NaN,NaN,19.014,0.178
59342.282,NaN,NaN,18.516,0.113
59342.285,NaN,NaN,18.841,0.166
59342.286,NaN,NaN,18.669,0.138
59342.298,NaN,NaN,18.833,0.157
59344.264,19.714,0.280,NaN,NaN
59344.273,19.742,0.250,NaN,NaN
59346.297,NaN,NaN,18.742,0.123
59346.300,NaN,NaN,19.054,0.183
59346.307,NaN,NaN,18.887,0.159
59346.318,NaN,NaN,18.675,0.135
59348.271,19.488,0.226,NaN,NaN
59350.269,NaN,NaN,19.099,0.181
59350.273,NaN,NaN,18.718,0.098
59350.279,NaN,NaN,18.752,0.124
59350.289,NaN,NaN,19.215,0.230
59354.257,NaN,NaN,19.181,0.221
