MJD,c,c_err,o,o_err
59098.569,NaN,NaN,19.113,0.287
59100.550,NaN,NaN,18.507,0.102
59100.553,NaN,NaN,18.916,0.144
59100.555,NaN,NaN,18.896,0.148
59100.562,NaN,NaN,19.073,0.180
59101.544,NaN,NaN,18.626,0.136
59101.548,NaN,NaN,18.734,0.134
59101.554,NaN,NaN,18.693,0.136
59101.565,NaN,NaN,18.692,0.120
59102.558,NaN,NaN,18.419,0.088
59102.561,NaN,NaN,18.386,0.083
59102.567,NaN,NaN,18.392,0.077
59102.572,NaN,NaN,18.555,0.091
59106.555,17.756,0.038,NaN,NaN
59106.558,17.656,0.034,NaN,NaN
59106.561,17.807,0.038,NaN,NaN
59106.566,17.788,0.039,NaN,NaN
59108.546,NaN,NaN,17.776,0.042
59108.552,NaN,NaN,17.806,0.040
59108.554,NaN,NaN,17.803,0.037
59108.565,NaN,NaN,17.851,0.041
59110.525,17.394,0.029,NaN,NaN
59110.529,17.394,0.028,NaN,NaN
59110.532,17.451,0.030,NaN,NaN
59110.540,17.401,0.029,NaN,NaN
59112.519,NaN,NaN,17.538,0.040
59112.521,NaN,NaN,17.476,0.034
59112.526,NaN,NaN,17.544,0.042
59112.533,NaN,NaN,17.490,0.038
59114.528,17.237,0.025,NaN,NaN
59114.530,17.295,0.027,NaN,NaN
59114.535,17.243,0.025,NaN,NaN
59114.541,17.270,0.026,NaN,NaN
59117.543,17.338,0.025,NaN,NaN
59117.545,17.293,0.026,NaN,NaN
59117.548,17.297,0.027,NaN,NaN
59117.553,17.269,0.026,NaN,NaN
59120.521,NaN,NaN,17.362,0.035
59120.523,NaN,NaN,17.314,0.034
59120.526,NaN,NaN,17.328,0.031
59120.533,NaN,NaN,17.373,0.045
59121.487,NaN,NaN,17.299,0.049
59121.488,NaN,NaN,17.423,0.050
59121.492,NaN,NaN,17.437,0.052
59121.497,NaN,NaN,17.292,0.046
59123.494,NaN,NaN,17.432,0.054
59123.496,NaN,NaN,17.349,0.048
59123.499,NaN,NaN,17.280,0.048
59123.504,NaN,NaN,17.427,0.057
59125.536,NaN,NaN,17.363,0.058
59125.541,NaN,NaN,17.383,0.063
59125.557,NaN,NaN,17.257,0.051
59125.560,NaN,NaN,17.455,0.054
59128.561,NaN,NaN,17.390,0.045
59128.566,NaN,NaN,17.400,0.048
59128.570,NaN,NaN,17.426,0.041
59128.602,NaN,NaN,17.422,0.045
59129.449,NaN,NaN,17.440,0.049
59129.461,NaN,NaN,17.401,0.053
59129.464,NaN,NaN,17.422,0.043
59129.490,NaN,NaN,17.413,0.042
59130.531,NaN,NaN,17.355,0.031
59130.556,NaN,NaN,17.361,0.040
59130.559,NaN,NaN,17.376,0.043
59130.586,NaN,NaN,17.439,0.039
59132.506,NaN,NaN,17.421,0.031
59132.513,NaN,NaN,17.389,0.033
59132.516,NaN,NaN,17.370,0.028
59132.524,NaN,NaN,17.460,0.033
59133.460,NaN,NaN,17.424,0.037
59133.465,NaN,NaN,17.363,0.032
59133.472,NaN,NaN,17.537,0.037
59133.476,NaN,NaN,17.415,0.028
59136.550,NaN,NaN,17.377,0.032
59136.578,NaN,NaN,17.435,0.027
59136.603,NaN,NaN,17.391,0.029
59136.628,NaN,NaN,17.413,0.031
59138.514,17.551,0.041,NaN,NaN
59138.516,17.494,0.036,NaN,NaN
59138.519,17.518,0.038,NaN,NaN
59140.465,NaN,NaN,17.430,0.031
59140.468,NaN,NaN,17.425,0.042
59140.471,NaN,NaN,17.457,0.033
59140.478,NaN,NaN,17.504,0.028
59142.466,17.598,0.032,NaN,NaN
59142.468,17.577,0.029,NaN,NaN
59142.474,17.560,0.032,NaN,NaN
59142.479,17.588,0.031,NaN,NaN
59144.445,NaN,NaN,17.480,0.031
59144.449,NaN,NaN,17.501,0.037
59144.452,NaN,NaN,17.527,0.032
59144.462,NaN,NaN,17.447,0.031
59144.544,17.556,0.034,NaN,NaN
59144.545,NaN,NaN,17.460,0.030
59144.545,17.552,0.033,NaN,NaN
59144.545,NaN,NaN,17.455,0.035
59144.545,17.524,0.030,NaN,NaN
59144.546,NaN,NaN,17.461,0.031
59144.546,NaN,NaN,17.422,0.026
59144.546,NaN,NaN,17.451,0.028
59144.549,17.588,0.032,NaN,NaN
59144.550,17.620,0.035,NaN,NaN
59146.526,17.679,0.038,NaN,NaN
59146.532,17.597,0.034,NaN,NaN
59146.535,17.635,0.033,NaN,NaN
59146.546,17.608,0.032,NaN,NaN
59147.453,NaN,NaN,17.528,0.034
59147.455,NaN,NaN,17.537,0.035
59147.458,NaN,NaN,17.582,0.032
59147.464,NaN,NaN,17.479,0.034
59148.449,NaN,NaN,17.524,0.062
59148.454,NaN,NaN,17.674,0.067
59148.457,NaN,NaN,17.551,0.067
59150.589,NaN,NaN,17.649,0.091
59150.593,NaN,NaN,17.564,0.049
59157.484,NaN,NaN,17.626,0.061
59157.492,NaN,NaN,17.754,0.071
59157.501,NaN,NaN,17.607,0.055
59157.504,NaN,NaN,17.627,0.064
59158.444,NaN,NaN,17.636,0.046
59158.445,NaN,NaN,17.714,0.080
59158.448,NaN,NaN,18.193,0.208
59158.453,NaN,NaN,17.690,0.054
59160.464,NaN,NaN,17.702,0.053
59160.467,NaN,NaN,17.730,0.052
59160.473,NaN,NaN,17.685,0.050
59160.476,NaN,NaN,17.723,0.037
59160.508,NaN,NaN,17.655,0.044
59160.511,NaN,NaN,17.738,0.039
59160.514,NaN,NaN,17.702,0.046
59160.520,NaN,NaN,17.697,0.039
59163.383,NaN,NaN,17.758,0.049
59163.393,NaN,NaN,17.679,0.051
59163.398,NaN,NaN,17.725,0.047
59163.423,NaN,NaN,17.657,0.043
59170.477,18.100,0.044,NaN,NaN
59170.480,18.058,0.044,NaN,NaN
59170.481,18.122,0.051,NaN,NaN
59170.508,18.139,0.057,NaN,NaN
59170.509,18.023,0.048,NaN,NaN
59178.510,NaN,NaN,17.888,0.053
59178.511,NaN,NaN,17.822,0.080
59178.514,NaN,NaN,17.830,0.064
59178.519,NaN,NaN,17.836,0.066
59178.523,NaN,NaN,17.793,0.093
59178.533,NaN,NaN,17.847,0.055
59179.341,NaN,NaN,17.936,0.128
59179.344,NaN,NaN,18.015,0.124
59179.350,NaN,NaN,17.838,0.150
59180.312,NaN,NaN,18.081,0.121
59180.322,NaN,NaN,17.766,0.089
59180.326,NaN,NaN,18.029,0.111
59180.333,NaN,NaN,18.290,0.151
59184.474,NaN,NaN,18.032,0.104
59184.478,NaN,NaN,17.929,0.107
59184.488,NaN,NaN,18.018,0.101
59184.495,NaN,NaN,18.074,0.112
59186.445,NaN,NaN,18.095,0.066
59186.449,NaN,NaN,17.903,0.053
59186.458,NaN,NaN,17.995,0.085
59186.469,NaN,NaN,17.928,0.069
59189.410,NaN,NaN,17.967,0.056
59189.414,NaN,NaN,18.013,0.060
59189.419,NaN,NaN,17.953,0.054
59189.431,NaN,NaN,18.008,0.057
59190.405,NaN,NaN,17.990,0.051
59190.409,NaN,NaN,18.037,0.052
59190.444,NaN,NaN,17.895,0.048
59190.451,NaN,NaN,18.032,0.051
59192.398,NaN,NaN,17.973,0.048
59192.401,NaN,NaN,18.162,0.055
59192.408,NaN,NaN,18.012,0.049
59192.425,NaN,NaN,18.108,0.055
59193.389,18.356,0.057,NaN,NaN
59193.393,18.368,0.059,NaN,NaN
59193.399,18.497,0.067,NaN,NaN
59193.409,18.499,0.067,NaN,NaN
59194.391,18.392,0.060,NaN,NaN
59194.394,18.444,0.061,NaN,NaN
59194.404,18.365,0.067,NaN,NaN
59194.410,18.419,0.060,NaN,NaN
59195.389,18.450,0.060,NaN,NaN
59195.392,18.516,0.068,NaN,NaN
59195.399,18.316,0.057,NaN,NaN
59195.410,18.384,0.059,NaN,NaN
59196.428,18.470,0.083,NaN,NaN
59196.431,18.448,0.079,NaN,NaN
59196.438,18.691,0.113,NaN,NaN
59196.448,18.469,0.097,NaN,NaN
59198.400,18.306,0.076,NaN,NaN
59198.404,18.515,0.100,NaN,NaN
59198.410,18.411,0.080,NaN,NaN
59198.420,18.461,0.111,NaN,NaN
59200.364,18.672,0.078,NaN,NaN
59200.396,18.574,0.071,NaN,NaN
59200.401,18.455,0.117,NaN,NaN
59200.404,18.522,0.063,NaN,NaN
59204.310,NaN,NaN,18.143,0.051
59204.315,NaN,NaN,18.116,0.055
59204.318,NaN,NaN,18.301,0.064
59204.344,NaN,NaN,18.161,0.058
59205.410,NaN,NaN,18.169,0.074
59205.414,NaN,NaN,18.156,0.067
59205.435,NaN,NaN,18.130,0.073
59205.445,NaN,NaN,18.141,0.076
59206.294,NaN,NaN,18.059,0.070
59206.296,NaN,NaN,18.168,0.072
59206.299,NaN,NaN,18.221,0.076
59206.304,NaN,NaN,18.132,0.068
59208.286,NaN,NaN,18.253,0.104
59208.288,NaN,NaN,18.158,0.070
59208.292,NaN,NaN,18.241,0.088
59208.298,NaN,NaN,18.321,0.081
59212.343,NaN,NaN,18.020,0.104
59212.347,NaN,NaN,18.222,0.140
59212.353,NaN,NaN,18.361,0.127
59212.364,NaN,NaN,18.235,0.142
59216.378,NaN,NaN,18.296,0.089
59216.382,NaN,NaN,18.307,0.086
59216.388,NaN,NaN,18.173,0.076
59216.399,NaN,NaN,18.308,0.075
59217.341,NaN,NaN,18.205,0.072
59217.344,NaN,NaN,18.362,0.096
59217.350,NaN,NaN,18.244,0.073
59217.360,NaN,NaN,18.361,0.092
59218.397,NaN,NaN,18.306,0.092
59218.400,NaN,NaN,18.064,0.076
59218.406,NaN,NaN,18.128,0.089
59218.417,NaN,NaN,18.463,0.110
59220.323,18.613,0.069,NaN,NaN
59220.326,18.709,0.072,NaN,NaN
59220.332,18.819,0.085,NaN,NaN
59220.345,18.735,0.076,NaN,NaN
59221.349,18.746,0.078,NaN,NaN
59221.353,18.824,0.100,NaN,NaN
59221.359,18.793,0.104,NaN,NaN
59221.370,18.581,0.077,NaN,NaN
59222.355,18.852,0.095,NaN,NaN
59222.360,18.806,0.090,NaN,NaN
59222.368,18.901,0.104,NaN,NaN
59222.378,18.813,0.114,NaN,NaN
59224.340,18.646,0.071,NaN,NaN
59224.342,18.669,0.067,NaN,NaN
59224.350,18.828,0.074,NaN,NaN
59224.364,18.837,0.096,NaN,NaN
59226.354,18.752,0.080,NaN,NaN
59226.357,18.943,0.094,NaN,NaN
59226.363,18.814,0.079,NaN,NaN
59226.375,18.898,0.080,NaN,NaN
59228.351,18.856,0.083,NaN,NaN
59228.355,18.867,0.088,NaN,NaN
59228.363,18.810,0.088,NaN,NaN
59228.375,18.868,0.112,NaN,NaN
59230.305,19.086,0.117,NaN,NaN
59230.309,18.974,0.107,NaN,NaN
59230.316,18.918,0.090,NaN,NaN
59230.333,18.875,0.101,NaN,NaN
59232.293,NaN,NaN,18.312,0.082
59232.296,NaN,NaN,18.538,0.079
59232.306,NaN,NaN,18.344,0.069
59232.313,NaN,NaN,18.358,0.066
59242.313,NaN,NaN,18.679,0.201
59242.317,NaN,NaN,18.697,0.173
59242.325,NaN,NaN,18.626,0.210
59242.342,NaN,NaN,18.336,0.150
59244.297,NaN,NaN,18.528,0.125
59244.301,NaN,NaN,18.670,0.133
59244.308,NaN,NaN,18.741,0.165
59244.318,NaN,NaN,18.768,0.178
59245.328,NaN,NaN,18.344,0.104
59245.332,NaN,NaN,18.534,0.127
59245.339,NaN,NaN,18.584,0.158
59245.358,NaN,NaN,18.462,0.121
59246.287,NaN,NaN,18.547,0.063
59246.291,NaN,NaN,18.591,0.079
59246.298,NaN,NaN,18.465,0.076
59246.313,NaN,NaN,18.525,0.079
59248.348,19.135,0.124,NaN,NaN
59248.356,19.879,0.252,NaN,NaN
59248.377,19.305,0.130,NaN,NaN
59248.386,19.235,0.161,NaN,NaN
59252.302,19.361,0.169,NaN,NaN
59252.306,19.352,0.129,NaN,NaN
59252.311,19.533,0.158,NaN,NaN
59252.322,19.334,0.117,NaN,NaN
59256.298,19.329,0.121,NaN,NaN
59256.304,19.578,0.154,NaN,NaN
59256.307,19.393,0.155,NaN,NaN
59256.318,19.594,0.160,NaN,NaN
59258.255,19.652,0.172,NaN,NaN
59258.265,19.920,0.203,NaN,NaN
59258.274,19.449,0.155,NaN,NaN
59260.261,19.949,0.202,NaN,NaN
59260.265,19.794,0.172,NaN,NaN
59260.270,20.280,0.281,NaN,NaN
59260.282,19.926,0.191,NaN,NaN
59262.255,NaN,NaN,19.589,0.213
59262.258,NaN,NaN,19.428,0.215
59262.264,NaN,NaN,19.217,0.165
59262.276,NaN,NaN,19.680,0.238
59268.256,NaN,NaN,19.445,0.203
59268.262,NaN,NaN,19.692,0.270
59275.265,NaN,NaN,19.885,0.251
59275.270,NaN,NaN,19.708,0.294
59275.280,NaN,NaN,19.088,0.143
59275.283,NaN,NaN,19.674,0.268
59275.290,NaN,NaN,19.254,0.219
59276.229,NaN,NaN,19.328,0.177
59276.233,NaN,NaN,19.668,0.271
59276.236,NaN,NaN,19.381,0.163
59278.231,19.394,0.192,NaN,NaN
59280.251,NaN,NaN,19.408,0.171
59280.260,NaN,NaN,19.691,0.260
59304.231,NaN,NaN,19.445,0.293
59304.249,NaN,NaN,19.191,0.232
