MJD,luminosity,luminosity_err
54888.70999999996,3.190318663663835e+43,3.4786263929131967e+41
54891.83999999985,2.2595580392364173e+43,1.9639350392449072e+41
54892.81999999983,2.0594638689364867e+43,1.6863850610869393e+41
54896.799999999814,1.5276006549779624e+43,9.225847335979582e+40
54897.83999999985,1.388180200833495e+43,9.200028733360237e+40
54898.75999999978,1.3003969519277192e+43,6.011431309871024e+40
54899.799999999814,1.2306867248554854e+43,2.8705983012276024e+40
54900.74000000022,1.0551202270439335e+43,2.5340958470887948e+40
54901.77000000002,1.0632961178733931e+43,2.41059686455959e+40
54902.70999999996,9.441002357807464e+42,1.904552253220412e+40
54907.87000000011,8.102738122038039e+42,1.5181338340175357e+40
54908.72999999998,7.650912576199485e+42,1.3395551659003936e+40
54911.799999999814,6.932294803294359e+42,1.7797623405602403e+40
54913.85999999987,6.691321178847131e+42,1.0073558121981438e+40
54914.74000000022,6.355679344795636e+42,1.0043436418925534e+40
54915.75999999978,6.114705720348407e+42,9.075238820700065e+39
54917.89999999991,5.8005793884797e+42,9.247362838162369e+39
54920.779999999795,4.974384104660633e+42,5.882338296774295e+39
54921.87000000011,4.8711096941832494e+42,6.897869999801898e+39
54927.720000000205,4.346131440923217e+42,7.797217991042444e+39
54928.74000000022,4.2837364845931315e+42,5.968400305505448e+39
54929.799999999814,4.1830439343776826e+42,5.1206895195035924e+39
54930.689999999944,4.158516261889304e+42,6.222283231262349e+39
54931.75999999978,4.0776179736820205e+42,6.261011135191367e+39
54932.79000000004,4.0160836374392464e+42,5.658577074073297e+39
54933.689999999944,3.970040462768079e+42,4.634439170172579e+39
54937.75,3.7906011745636256e+42,6.359982445232194e+39
54938.720000000205,3.716587847054835e+42,4.5268616592586387e+39
54938.75,3.7566066811148204e+42,8.438379956089535e+39
54939.810000000056,3.726915288102573e+42,5.408997248752955e+39
54946.700000000186,3.4945478645284606e+42,5.228267030417534e+39
54947.669999999925,3.4760445326512623e+42,1.0116589126347013e+40
54948.77000000002,3.450225930031917e+42,7.995160611124097e+39
54949.75,3.4287104278491284e+42,7.835945894971464e+39
54956.75999999978,3.216997886370492e+42,5.723123580621663e+39
54959.60999999987,3.152021069778472e+42,4.3074035369941984e+39
54960.79000000004,3.126632777202782e+42,5.439118951808858e+39
54963.64999999991,3.074134951876779e+42,5.550999563159357e+39
54964.62999999989,3.058643790305171e+42,4.531164759695196e+39
54966.62999999989,3.008297515197447e+42,5.589727467088375e+39
54968.64000000013,2.981618292490789e+42,6.65689637535467e+39
