MJD,luminosity,luminosity_err
54511.85000000009,1.6239389377688144e+42,5.3517663779101813e+39
54512.83999999985,1.6195558367222047e+42,3.9658298269722627e+39
54513.87999999989,1.6151727356755953e+42,3.321075663016007e+39
54515.830000000075,1.601146812326445e+42,3.852307509865077e+39
54516.83999999985,1.585805958663312e+42,2.529049303893673e+39
54517.830000000075,1.5963254011751745e+42,3.8606354018536345e+39
54519.89000000013,1.576163136360771e+42,2.9007362726461577e+39
54520.87999999989,1.5998318820124622e+42,2.0219245128009556e+39
54521.87999999989,1.5950104708611918e+42,2.6460781018381465e+39
54522.89000000013,1.5893124395005995e+42,2.053921150441205e+39
54523.830000000075,1.5814228576167025e+42,2.997602805776227e+39
54524.830000000075,1.5814228576167025e+42,2.2884170564348126e+39
54527.85999999987,1.5730949656281444e+42,2.760477039154654e+39
54530.89000000013,1.5713417252095005e+42,3.964514896658279e+39
54536.939999999944,1.560383972592977e+42,5.0537155067407364e+39
54542.85999999987,1.541098327987895e+42,3.2509460462702556e+39
54543.81999999983,1.5467963593484873e+42,2.884518798773703e+39
54544.919999999925,1.551179460395097e+42,2.258173659213207e+39
54545.83999999985,1.5616989029069597e+42,3.0361740949863906e+39
54546.91000000015,1.5432898785112e+42,2.2187257497937213e+39
54548.799999999814,1.543728188615861e+42,2.4063224745886072e+39
54548.919999999925,1.5397833976739123e+42,3.312747771027449e+39
54550.89999999991,1.5494262199764532e+42,2.3151539728191303e+39
54552.87999999989,1.532770435999337e+42,2.612766533883914e+39
54554.93000000017,1.5292639551620496e+42,2.755217317898723e+39
54555.939999999944,1.5362769168366246e+42,3.0300377535211376e+39
54558.779999999795,1.543728188615861e+42,2.668431917175855e+39
54559.91000000015,1.5472346694531483e+42,2.454536586101312e+39
54564.779999999795,1.5450431189298438e+42,2.690347422408902e+39
54565.919999999925,1.5446048088251827e+42,2.2445860459687177e+39
54566.85000000009,1.5432898785112e+42,3.1203296350812927e+39
54569.85000000009,1.52488085411544e+42,5.145760628719536e+39
54570.79000000004,1.516114652022221e+42,5.78569338152452e+39
54571.79000000004,1.4955140771031565e+42,6.754358712825218e+39
54572.79000000004,1.5042802791963753e+42,6.872702441083673e+39
54573.79000000004,1.5007737983590876e+42,7.275947737371745e+39
54574.83999999985,1.4955140771031565e+42,7.131305402833633e+39
54575.799999999814,1.481926463858667e+42,6.767508015965045e+39
54576.75999999978,1.47403688197477e+42,6.21962038513886e+39
54578.81999999983,1.4529979969510445e+42,4.4181658549823615e+39
54581.93000000017,1.4240695300434218e+42,2.1319403490708538e+39
54582.810000000056,1.4074137460663056e+42,2.9581548963567415e+39
54583.810000000056,1.4030306450196965e+42,2.5658673526851928e+39
54587.79000000004,1.3179984847154723e+42,2.2020699658166056e+39
54588.830000000075,1.3140536937735237e+42,2.3804621784136114e+39
54590.83999999985,1.2662778923654803e+42,2.3186604536564178e+39
54591.779999999795,1.2640863418421756e+42,2.3467123003547185e+39
54593.89999999991,1.2228851920040464e+42,2.089424268918742e+39
54595.810000000056,1.175547700700664e+42,1.9794084326488438e+39
54598.83999999985,1.0865707494544913e+42,2.6026854014767124e+39
54606.74000000022,7.341694253070888e+41,5.2772536601178204e+39
54616.700000000186,3.987307022100649e+41,1.8698309064836066e+39
54617.830000000075,3.81680439138754e+41,1.6427862722692354e+39
54618.70999999996,3.752811116107041e+41,1.7869902967026872e+39
54627.83999999985,3.246124635118985e+41,1.5660820039535692e+39
54628.75,3.2408649138630533e+41,1.8685159761696236e+39
54630.72999999998,3.244809704805002e+41,2.913008955576664e+39
54646.68000000017,3.134793868535104e+41,5.676115855359284e+39
54648.72999999998,3.0107521089160555e+41,5.426279095702543e+39
54651.70999999996,2.941499112379626e+41,5.413129792562715e+39
