MJD,luminosity,luminosity_err
53300.72999999998,1.2730623935396832e+42,8.801835356658472e+39
53301.689999999944,1.246083587848776e+42,4.2615271822595487e+39
53301.779999999795,1.2443974124930944e+42,3.167199376422126e+39
53302.720000000205,1.2387768279741553e+42,4.900587642062913e+39
53303.70999999996,1.1702056968430995e+42,4.246913662510307e+39
53305.689999999944,1.0932036889336353e+42,3.827055998945564e+39
53306.74000000022,1.0645387078870464e+42,3.4353012579755155e+39
53307.720000000205,1.0336254930328819e+42,3.0514153353319823e+39
53308.700000000186,9.26272328721147e+41,2.7473417128573826e+40
53309.75999999978,9.049141075491789e+41,1.6249109844252645e+39
53310.75999999978,8.796214772139533e+41,1.5439745673525428e+39
53311.72999999998,8.863661786366802e+41,1.522616346180575e+39
53311.75999999978,8.86928237088574e+41,1.8576031835093392e+39
53312.669999999925,8.886144124442558e+41,2.981158028845245e+39
53313.720000000205,8.689423666279693e+41,2.6866394000528416e+39
53314.720000000205,8.391532686775926e+41,2.0801783304593233e+39
53315.689999999944,8.239776904764573e+41,2.885608092023282e+39
53316.77000000002,8.065538784677462e+41,5.940957836518522e+39
53320.68000000017,7.548445008935075e+41,3.0266847634486506e+39
53321.720000000205,7.385448057885844e+41,3.4066362769289277e+39
53323.689999999944,7.048212986749504e+41,1.9329190160631216e+39
53328.62999999989,6.7952866833972495e+41,4.8679882518530666e+39
53329.62999999989,6.778424929840433e+41,1.7777908833404055e+39
53331.56999999983,6.6884955775374086e+41,3.344247788768704e+39
53332.60999999987,6.609807394272263e+41,1.6597586084426865e+39
53337.70999999996,6.508636872931361e+41,1.7176506289877578e+39
53338.66000000015,6.5142574574503e+41,5.0056925725670725e+39
53343.580000000075,6.379363428995764e+41,3.2481357934948474e+39
53344.64000000013,6.3231575838063734e+41,2.6731499972073878e+39
53348.66000000015,6.1489194637192645e+41,3.0356776986789533e+39
53356.580000000075,6.199504724389715e+41,3.39539510789105e+39
53362.60999999987,6.182642970832899e+41,2.6686535295922364e+39
53366.549999999814,6.340019337363191e+41,1.375357031784373e+40
53370.56999999983,6.193884139870776e+41,1.1977465609859006e+40
53373.549999999814,6.070231280454118e+41,1.3450058753821023e+39
53374.580000000075,6.103954787567753e+41,5.710513871242023e+39
53383.549999999814,6.2500899850601666e+41,1.358495278227556e+40
53395.54000000004,6.564842718120751e+41,1.5422883919968613e+40
53398.549999999814,6.581704471677568e+41,1.7361985579002567e+40
53406.56999999983,6.3175369992874346e+41,1.8396173130487342e+40
53413.54000000004,4.678574553564823e+41,1.4023358374752803e+40
53416.54000000004,4.8455059137773114e+41,1.5563398532942087e+40
53420.529999999795,4.222183090626976e+41,1.2792450365105161e+40
53422.529999999795,3.932722987901617e+41,1.2753106273472589e+40
53426.52000000002,3.072211498052057e+41,1.0684731170503036e+40
53427.52000000002,2.795116681268364e+41,1.1263651375953755e+40
53430.52000000002,2.732728193108141e+41,1.167957463035524e+40
