MJD,luminosity,luminosity_err
54015.52000000002,3.1312175284720236e+42,5.804551728821029e+40
54016.66000000015,3.0907124648303724e+42,4.837713470592041e+40
54017.66000000015,3.0079412478235186e+42,3.9853460443938076e+40
54017.700000000186,2.983285991693818e+42,1.13889672421983e+41
54018.66000000015,3.064296118977121e+42,4.864129816445293e+40
54021.580000000075,2.5905629833421526e+42,1.998836836229329e+40
54025.60999999987,2.2119286927788876e+42,2.0851302326832823e+40
54027.56999999983,2.02701427180613e+42,1.0733841865037674e+40
54028.64000000013,1.9882702978880285e+42,1.77517844133847e+40
54036.62000000011,1.3669578434195639e+42,8.152084330313272e+39
54038.50999999978,1.3595612665806538e+42,2.6715731106254557e+39
54044.580000000075,1.2510781396099694e+42,3.816281430933001e+39
54044.58999999985,1.2523109024164543e+42,7.585013439330149e+39
54046.50999999978,1.2285361911485285e+42,7.273300558261787e+39
54048.58999999985,1.2095164221341877e+42,3.361920282257083e+39
54052.580000000075,1.1790495699167717e+42,8.916397270334001e+39
54073.54000000004,1.0408040266180912e+42,4.017045659417709e+39
54075.58999999985,1.01262659104129e+42,1.6135104047165737e+40
54085.56999999983,1.0356968664197958e+42,1.5995977959005281e+40
54092.54000000004,9.513406686617476e+41,1.5101344379441849e+40
