MJD,luminosity,luminosity_err
54798.75999999978,3.986584274918343e+41,2.9406177191274425e+39
54801.810000000056,3.7576627689356375e+41,2.793586833171071e+39
54802.689999999944,3.809774981679668e+41,2.871755152287116e+39
54803.75999999978,3.497101705215484e+41,2.9127004623002836e+39
54806.669999999925,3.3147089606113764e+41,2.752641523157903e+39
54808.700000000186,3.1378996673727012e+41,2.7786976295299186e+39
54809.669999999925,3.1267327646418372e+41,2.869894001831972e+39
54813.68000000017,3.031814091429496e+41,3.1230104637315493e+39
54818.68000000017,2.9592292236788823e+41,3.1546500214689966e+39
54821.62000000011,2.996452232781761e+41,3.348209668803968e+39
54827.669999999925,3.147205419648421e+41,3.7036894057364624e+39
