MJD,luminosity,luminosity_err
54927.89999999991,9.036699398262841e+41,5.887855129065339e+39
54928.91000000015,9.018880554378943e+41,5.796215360519575e+39
54930.91000000015,8.871238705055213e+41,5.646027962069573e+39
54931.89999999991,8.718505757478938e+41,5.467839523230587e+39
54933.919999999925,8.626865988933176e+41,5.87003628518144e+39
54937.919999999925,8.354492232422153e+41,2.9401092408432624e+39
54937.919999999925,8.245033619992491e+41,2.8713794144339395e+39
54938.89999999991,8.229760325234864e+41,1.6726803308728206e+39
54938.919999999925,8.36721997805351e+41,2.568459068407664e+39
54939.95999999996,8.336673388538255e+41,2.2940488725956264e+39
54942.919999999925,8.308672348149271e+41,4.1492450758220934e+39
54946.89000000013,8.229760325234864e+41,4.029604266887346e+39
54947.87000000011,8.301035700770458e+41,3.2608484307534363e+39
54948.950000000186,8.211941481350965e+41,1.5965684119973112e+39
54949.93000000017,8.275580209507747e+41,2.272157150109694e+39
54959.93000000017,8.413039862326393e+41,4.3910722428178594e+39
54960.91000000015,8.466496393978088e+41,3.388125887066998e+39
54961.939999999944,8.463950844851817e+41,1.6100598223665485e+39
54963.919999999925,8.481769688735715e+41,3.650317447072934e+39
54965.939999999944,8.438495353589104e+41,1.3771420773127315e+39
54966.83999999985,8.463950844851817e+41,2.739010859867836e+39
54967.950000000186,8.47158749223063e+41,1.546421094209768e+39
54968.919999999925,8.525044023882326e+41,3.375398141435642e+39
54975.93000000017,8.975606219232333e+41,1.6915173944072275e+39
54976.81999999983,8.947605178843348e+41,3.688500683967002e+39
