MJD,luminosity,luminosity_err
53625.66000000015,9.72629890752571e+41,8.267902340782847e+39
53628.62999999989,8.997709812360939e+41,8.159466839997455e+39
53632.62999999989,8.694334085444504e+41,8.522543011166522e+39
53633.62000000011,8.598082348792301e+41,9.176811145118833e+39
53639.68000000017,8.700425967511097e+41,9.208488931865129e+39
53641.68000000017,8.582243455419153e+41,8.881964053095632e+39
53650.74000000022,9.33032657319703e+41,9.922457510070072e+39
53662.66000000015,9.096398301839779e+41,1.241525565172078e+40
53675.529999999795,8.467716072567165e+41,1.0468290143236992e+40
53707.62999999989,7.268833681861254e+41,9.561818091727643e+39
53722.56999999983,6.039491880822366e+41,1.457178190329544e+40
53728.56999999983,5.3498908308838025e+41,1.8921385698844332e+40
