MJD,luminosity,luminosity_err
54017.50999999978,1.0343613382836228e+42,5.926472630726446e+39
54021.52000000002,9.341655779799742e+41,3.4284004621346295e+39
54023.529999999795,9.000563829829876e+41,3.1214177071617494e+39
54025.52000000002,8.667999178609254e+41,3.161496011283209e+39
54028.54000000004,8.04977001928887e+41,3.202853410217055e+39
54030.52000000002,7.892014992427808e+41,2.4699320827193024e+39
54033.54000000004,7.529604795584823e+41,3.365298451390204e+39
54034.49000000022,7.538132094334068e+41,4.7241235070826635e+39
54037.54000000004,7.128821754370228e+41,1.8785639144590446e+39
54040.50999999978,7.201303793738825e+41,2.853660526435403e+39
54040.50999999978,7.222622040611942e+41,1.8529820182113047e+39
54042.529999999795,7.504022899337083e+41,2.2546177893008235e+39
54043.52000000002,7.316422326853655e+41,3.416462243885684e+39
54049.52000000002,7.414486262469993e+41,4.085855195701549e+39
