MJD,luminosity,luminosity_err
53404.75999999978,2.6667383186899366e+42,7.517479363146922e+39
53404.810000000056,2.6508698476422988e+42,5.904741595094849e+39
53406.77000000002,2.506383242840119e+42,1.2920276163524374e+40
53407.79000000004,2.44541490670972e+42,5.784475288207487e+39
53408.75999999978,2.4053261377472653e+42,6.812585175557099e+39
53409.75,2.352709628484044e+42,6.633020897912772e+39
53410.77000000002,2.331830061316099e+42,6.450951072208291e+39
53411.79000000004,2.2800487347395952e+42,6.380795726523996e+39
53412.77000000002,2.2917412923536446e+42,6.309805198152983e+39
53413.75999999978,2.2357840523435518e+42,6.62633943641903e+39
53414.75999999978,2.2115637544287356e+42,5.487985434422667e+39
53415.79000000004,2.1539361490452074e+42,6.095998430353225e+39
53416.81999999983,2.134726947250698e+42,4.8908298134194395e+39
53417.779999999795,2.0745937938070164e+42,4.8607632366975985e+39
53418.75,2.072923428433581e+42,2.751091770048435e+39
53418.799999999814,2.0787697072406052e+42,4.308707480777132e+39
53419.79000000004,2.0403513036515866e+42,4.2719594425615493e+39
53420.77000000002,2.013625457676617e+42,4.8899946307327216e+39
53421.810000000056,2.0503734958922e+42,4.718782179955573e+39
53422.720000000205,2.0495383132054823e+42,1.1976519727533257e+40
53423.77000000002,2.0286587460375373e+42,5.1706160134699026e+39
53424.75,2.0328346594711264e+42,9.303935130036298e+39
53426.720000000205,1.988569977075083e+42,5.772782730593437e+39
53426.779999999795,1.9651848618469848e+42,3.0442408930863826e+39
53427.720000000205,1.9200849967642233e+42,4.423962691544189e+39
53428.689999999944,1.8816665931752047e+42,4.893335361479593e+39
53428.720000000205,1.87582031436818e+42,4.214331837178022e+39
53429.70999999996,1.8499296510799283e+42,4.590164046201032e+39
53430.77000000002,1.8090056994307557e+42,4.501634681408944e+39
53431.720000000205,1.7923020456963998e+42,5.76777163447313e+39
53436.689999999944,1.6912449406035458e+42,6.24633131396243e+39
53438.669999999925,1.6620135465684228e+42,7.158350807858267e+39
53445.700000000186,1.5551101626685443e+42,7.910015225904287e+39
53446.700000000186,1.4999881053451698e+42,6.233803573661663e+39
53452.62999999989,1.435679038467899e+42,7.930894793072233e+39
53454.66000000015,1.3905791733851379e+42,5.589877722202239e+39
53455.66000000015,1.3847328945781132e+42,6.384136457270867e+39
53455.68000000017,1.3763810677109352e+42,5.176462292276927e+39
53456.700000000186,1.3438089429289408e+42,4.32875186525836e+39
53457.62999999989,1.3279404718813028e+42,4.2711242598748314e+39
53458.62000000011,1.3204238277008426e+42,5.0870977447981224e+39
53460.62999999989,1.2653017703774676e+42,4.0940655302906585e+39
53462.64000000013,1.2577851261970075e+42,3.620516946921665e+39
53464.64000000013,1.2101797130540929e+42,3.870236570250287e+39
53465.64999999991,1.1959816073798903e+42,4.416446047363729e+39
53466.64000000013,1.1692557614049207e+42,5.025294225981005e+39
53475.60000000009,1.0289450700363303e+42,4.9718425340310666e+39
53480.56999999983,1.0398024449636616e+42,1.2193667226079886e+40
53483.560000000056,1.000548858687925e+42,1.620254412232533e+40
