MJD,luminosity,luminosity_err
54575.77000000002,2.5785556115867217e+42,3.0012861070999654e+40
54576.72999999998,2.5173048747071308e+42,1.9208632729616038e+40
54580.81999999983,1.9419495922152336e+42,2.0845332747873967e+40
54581.85999999987,1.917850941639657e+42,1.0262008703433136e+40
54583.75999999978,1.7652261546610036e+42,7.393265174498845e+39
54585.81999999983,1.752172718932566e+42,5.844926875018033e+39
54587.75999999978,1.6869055402903787e+42,6.588972711538968e+39
54589.799999999814,1.60256026327586e+42,5.40010594981051e+39
54590.77000000002,1.577457502259634e+42,3.863816975617487e+39
54591.75,1.5644040665311966e+42,5.298690795304958e+39
54592.83999999985,1.5152026549393937e+42,6.703441301772957e+39
54596.83999999985,1.3987258438241058e+42,5.2645510403228903e+39
54599.720000000205,1.322413450334779e+42,3.708179857316886e+39
54599.87000000011,1.3063476832843946e+42,3.545513965931742e+39
54602.830000000075,1.2541339403706448e+42,9.265931146309294e+39
54616.669999999925,6.829959217294736e+41,9.304087343053958e+39
54618.669999999925,5.146066008326304e+41,8.602214145040284e+39
