MJD,luminosity,luminosity_err
53389.79000000004,4.4616184353429855e+42,4.0453353450378636e+40
53390.810000000056,4.3812992062322945e+42,4.764077703822671e+40
53391.74000000022,4.0026514118533256e+42,3.1007812106961436e+40
53393.79000000004,3.6868820996924394e+42,3.203589823957827e+40
53393.85000000009,3.672654121964259e+42,1.4159132674656013e+40
53395.77000000002,3.3573437768268627e+42,2.72764102059905e+40
53397.810000000056,2.4641939491159848e+42,5.851829549493165e+39
53402.79000000004,2.1374094283913467e+42,4.9476645132185347e+39
53403.779999999795,2.073613012126284e+42,4.585998498708683e+39
53404.799999999814,2.0295521778712767e+42,5.1083029714399164e+39
53406.799999999814,1.8868134335659924e+42,4.961433523923225e+39
53407.810000000056,1.8556036759686953e+42,4.892588470399776e+39
53408.779999999795,1.7950200288680604e+42,5.0669959393258464e+39
53409.779999999795,1.775284446858005e+42,5.085354620265433e+39
53410.799999999814,1.723880140227163e+42,4.695232650299222e+39
53411.830000000075,1.6889986464419486e+42,4.317502789967232e+39
53412.799999999814,1.664673394196997e+42,4.4088372276416743e+39
53413.79000000004,1.6655913282439763e+42,5.521373292580611e+39
53414.799999999814,1.6114332194721963e+42,4.07700406965865e+39
53415.830000000075,1.5967462747205272e+42,4.777846714527361e+39
53416.87999999989,1.56645445117021e+42,3.786477943789695e+39
53417.81999999983,1.5531444074890096e+42,4.237642527880031e+39
53418.799999999814,1.5361626276198922e+42,2.1511784390960366e+39
53418.830000000075,1.5379984957138508e+42,5.0991236309701224e+39
53419.830000000075,1.518721880727285e+42,3.884237919792993e+39
53420.799999999814,1.493019727411864e+42,3.966851984021131e+39
53421.83999999985,1.4898069582474366e+42,3.917283545484248e+39
53422.779999999795,1.4852172880125397e+42,1.07994940627117e+40
53422.81999999983,1.4746610464722778e+42,2.2760174694852242e+39
53424.779999999795,1.445746123992429e+42,5.374503845063919e+39
53425.720000000205,1.4154543004421117e+42,5.328607142714953e+39
53426.799999999814,1.4076518610427873e+42,8.963625968753061e+39
53427.75999999978,1.3874573120092423e+42,2.374695379535501e+39
53427.799999999814,1.409487729136746e+42,7.366420727009042e+39
53428.75,1.3874573120092423e+42,4.155946397698872e+39
53428.81999999983,1.3888342130797112e+42,2.7138720098943596e+39
53429.87999999989,1.3727703672575732e+42,4.979792204862812e+39
53431.75,1.3585423895293937e+42,5.925264273251511e+39
53436.70999999996,1.3112687861099588e+42,1.0257912974993902e+40
53444.700000000186,1.250226171985834e+42,1.155678965146964e+40
53445.72999999998,1.243341666633489e+42,1.1318126799255015e+40
53446.74000000022,1.2350802602106751e+42,1.09325944995237e+40
53452.669999999925,1.2713386550663583e+42,5.810522517379096e+39
53453.62999999989,1.246095468774427e+42,5.195506705902951e+39
53454.689999999944,1.2465544357979168e+42,3.501918389226106e+39
53455.70999999996,1.2635362156670342e+42,4.64474627771536e+39
53455.72999999998,1.2355392272341647e+42,2.1273121538745743e+39
53456.68000000017,1.2236060846234337e+42,2.4660298172099436e+39
53456.720000000205,1.1648583056167572e+42,5.498424941406128e+39
53457.68000000017,1.150171360865088e+42,8.031922911069051e+39
53458.66000000015,1.13410751504295e+42,1.1006029223282048e+40
53459.700000000186,1.1162078011268532e+42,1.4535485633917532e+40
53464.669999999925,1.0634265934255423e+42,2.611063396632676e+40
53465.68000000017,1.0464448135564248e+42,2.734984492974884e+40
53466.669999999925,1.0345116709456936e+42,2.750130404750043e+40
53468.62999999989,1.0152350559591279e+42,2.913522665112362e+40
53472.62999999989,9.578641780229204e+41,2.76757115164265e+40
53474.60000000009,9.372106619658858e+41,2.601425089139393e+40
53478.60999999987,8.7754494891223e+41,1.7963969299385293e+40
53480.60999999987,8.431224221505055e+41,1.2401288974690616e+40
53483.580000000075,7.921770825431532e+41,4.8650504489903965e+39
53483.70999999996,7.885053463552359e+41,4.1917458255310656e+39
53489.549999999814,7.201192598552766e+41,2.417838279743529e+40
53490.54000000004,6.967119416573039e+41,2.611981330679655e+40
53491.52000000002,6.7330462345933124e+41,2.6165710009145517e+40
53512.669999999925,2.0850871877135253e+41,5.094533960735226e+39
