MJD,luminosity,luminosity_err
54362.79000000004,2.470461526782273e+42,1.8673082132531299e+40
54363.75,2.3675256298330116e+42,1.1561147434218695e+40
54364.74000000022,2.2807532208344607e+42,1.0421196178747536e+40
54365.75,2.2382177262273277e+42,2.707809586690074e+40
54365.75999999978,2.2399191460116132e+42,9.961812836990501e+39
54368.77000000002,2.1012534335923605e+42,3.495566946814173e+40
54378.70999999996,1.5125621882296424e+42,7.692969554646038e+39
54381.75999999978,1.4547139155639416e+42,3.3892282102963415e+39
54383.669999999925,1.4249390693389488e+42,6.640641418065572e+39
54394.75,1.330510271311114e+42,1.3738964758103893e+40
54395.75999999978,1.3951642231139557e+42,1.617199504963189e+40
54407.68000000017,1.3134960734682608e+42,1.4308940385839474e+40
54409.689999999944,1.3160482031446887e+42,1.4411025572896593e+40
54413.669999999925,1.342420209801111e+42,1.4104770011725236e+40
54418.66000000015,1.3288088515268286e+42,1.196948818244717e+40
54423.64999999991,1.3339131108796846e+42,4.7733332048124426e+39
54424.64999999991,1.3441216295853964e+42,1.7362988898631608e+39
54428.66000000015,1.3568822779675363e+42,4.6304139429324764e+39
54428.669999999925,1.3407187900168257e+42,1.726090371157449e+39
54435.60999999987,1.3687922164575334e+42,1.6639885490310352e+40
54449.62000000011,1.3585836977518216e+42,1.5780668499246268e+40
54456.60999999987,1.3313609812032567e+42,1.7328960502945902e+40
54467.56999999983,1.2063066270582862e+42,1.505756509092501e+40
54475.54000000004,1.1518611939611563e+42,1.451311075995371e+40
