MJD,luminosity,luminosity_err
54895.66000000015,6.628285230035194e+41,3.5813293064608764e+39
54897.64000000013,7.057325398025844e+41,2.23357797635372e+39
54898.62000000011,7.440121715574389e+41,3.185687474900636e+39
54902.60999999987,8.305909359962706e+41,3.596743923274912e+39
54907.66000000015,8.637323621464466e+41,1.988999389571026e+39
54908.60000000009,8.609063490638735e+41,2.5716719051415618e+39
54911.62999999989,8.668152855092536e+41,1.547370617848914e+39
54912.60000000009,8.747795041965053e+41,1.4489739805193216e+39
54913.62000000011,8.763209658779088e+41,1.2835237600486755e+39
54914.54000000004,8.763209658779088e+41,1.7292630962545307e+39
54915.529999999795,8.971306985768565e+41,1.915779959704358e+39
54917.560000000056,8.901941210105406e+41,1.9907977615326636e+39
54920.54000000004,9.15371328473465e+41,2.027792841886348e+39
54921.62999999989,9.18454251836272e+41,1.8906027522414338e+39
54927.54000000004,9.225648163200147e+41,3.517101736402396e+39
54928.52000000002,9.135729565118275e+41,2.424462314567524e+39
54929.580000000075,9.092054817478508e+41,1.8936856756042408e+39
54931.50999999978,9.035534555827046e+41,2.15496343060214e+39
54932.60000000009,8.99185980818728e+41,1.761376881283771e+39
54933.52000000002,8.922494032524119e+41,2.1552203408823737e+39
54937.56999999983,8.601356182231717e+41,1.93684660268354e+39
54938.560000000056,8.52428309816154e+41,1.943783180249856e+39
54939.62999999989,8.442071808486684e+41,1.6344632028482132e+39
54942.49000000022,8.16717780863639e+41,1.7693410999710226e+39
54945.60999999987,8.025877154507731e+41,1.530157629073241e+39
54946.52000000002,8.023308051705392e+41,1.759064688761666e+39
54947.50999999978,7.951373173239894e+41,1.6932956570217816e+39
54948.580000000075,7.96164958444925e+41,2.173460970778982e+39
54949.56999999983,7.840901752739307e+41,2.687281531246827e+39
