MJD,luminosity,luminosity_err
54572.89999999991,2.4749327292953188e+41,2.179860886498558e+39
54582.91000000015,2.7996529390716583e+41,2.5624660032350276e+39
54583.91000000015,2.7629454370969416e+41,2.4099886873400507e+39
54587.87000000011,2.678235817155288e+41,2.6810594711533428e+39
54592.919999999925,2.6895304331475083e+41,2.7954174580745756e+39
54595.89000000013,2.801064766070686e+41,2.8984808290035875e+39
54597.87999999989,2.784122842082355e+41,2.9973087189355175e+39
54599.919999999925,2.784122842082355e+41,3.1610806508227147e+39
54599.950000000186,2.6697648551611226e+41,2.237745793458688e+39
54602.89999999991,2.644351969178626e+41,3.298027869728388e+38
54606.81999999983,2.8109475550638788e+41,3.008603334927738e+39
54607.91000000015,2.6627057201659845e+41,3.979940310258701e+38
54616.810000000056,2.916834579990946e+41,3.2768504647429744e+39
54624.85999999987,2.7996529390716583e+41,3.283909599738113e+39
54628.799999999814,2.7431798591105555e+41,3.0128388159248204e+39
54630.85000000009,2.7177669731280597e+41,3.101783916863557e+39
54644.72999999998,2.505992923273925e+41,2.8829507320142846e+39
54646.74000000022,2.4650499403021255e+41,2.813771209061934e+39
54648.939999999944,2.4085768603410235e+41,2.815183036060962e+39
54650.83999999985,2.4325779193244917e+41,2.655646585170847e+39
54651.85000000009,2.4029295523449127e+41,2.747415340107638e+39
54653.91000000015,2.3393973373886726e+41,2.719178800127087e+39
54654.89999999991,2.3295145483954797e+41,2.7121196651319492e+39
54724.60000000009,2.5921143702146063e+40,5.713663865064549e+37
54725.64000000013,2.56670148423211e+40,6.065208787822413e+37
54725.74000000022,2.553995041240862e+40,4.934335361601334e+37
54726.66000000015,2.5271703282593384e+40,5.311293170341694e+37
54728.60999999987,2.470697248298236e+40,5.062811618512842e+37
54728.700000000186,2.44528436231574e+40,4.032177909222721e+37
54729.60999999987,2.432577919324492e+40,4.553142071863892e+37
54729.669999999925,2.425518784329354e+40,5.2759974953660045e+37
54732.720000000205,2.3365736833906176e+40,3.813344724373449e+37
54740.58999999985,2.1600953085121723e+40,4.387958312977667e+37
54744.62000000011,2.0725620345724632e+40,4.489609856907651e+37
54745.68000000017,2.0146771276123329e+40,4.0999456051760443e+37
54747.64000000013,2.0146771276123329e+40,3.913584441304406e+37
54749.64000000013,1.9652631826463683e+40,3.508390092583495e+37
54751.60000000009,1.9200847186774864e+40,3.2768504647429747e+37
54751.62000000011,1.914437410681376e+40,4.115475702165347e+37
54752.62999999989,1.9087901026852658e+40,4.736679581737475e+37
54753.669999999925,1.8876126976998522e+40,3.3968557596603175e+37
54756.62000000011,1.814197693750419e+40,4.5065517808959825e+37
54758.54000000004,1.7930202887650055e+40,3.5422739405601564e+37
54759.60999999987,1.7774901917757025e+40,4.1408885881478434e+37
54760.60999999987,1.7647837487844543e+40,3.799226454383173e+37
54768.580000000075,1.6306601838768358e+40,5.246349128386426e+37
54770.56999999983,1.601011816897257e+40,5.727782135054824e+37
54802.5,1.143297503812521e+40,4.995043922559519e+38
54804.49000000022,1.1152021465318722e+40,5.566833857165683e+38
