MJD,luminosity,luminosity_err
53389.75,1.3606626001937593e+42,1.3666602790366434e+40
53390.74000000022,1.3331056974021297e+42,1.3755757475868764e+40
53391.70999999996,1.3126811694506865e+42,1.5827388168086568e+40
53395.74000000022,1.3006858117649183e+42,1.8576594470122086e+40
53396.70999999996,1.279288687244359e+42,2.7054394564252847e+40
53397.700000000186,1.2090996348397964e+42,1.2773434941061262e+40
53398.810000000056,1.125132131039419e+42,1.534271087781026e+40
53399.79000000004,1.142638869283513e+42,1.4616505439536724e+40
53404.689999999944,1.1132988727818367e+42,1.2296862622194255e+40
53406.74000000022,1.1084358899362551e+42,1.2713458152632421e+40
53407.74000000022,1.0716393197380203e+42,1.3412106688114324e+40
53411.75999999978,1.0434340192336464e+42,1.3219208368572916e+40
53412.72999999998,1.048297002079228e+42,1.3609867990501313e+40
53413.72999999998,9.646536971352229e+41,1.2946881329220342e+40
53415.75999999978,9.939936936368992e+41,1.2753983009678934e+40
53417.74000000022,9.575213222950364e+41,1.2058576462760751e+40
53419.64999999991,9.662746914170835e+41,1.3929203864027846e+40
53425.68000000017,8.780926024838687e+41,1.5012028044310704e+40
53426.689999999944,8.429170265674944e+41,1.5837114133777734e+40
53427.689999999944,8.466453134157738e+41,1.5621521894290276e+40
53428.68000000017,8.549123842532625e+41,1.3647150858984108e+40
53430.68000000017,7.889379169815376e+41,1.2548116735882642e+40
