MJD,luminosity,luminosity_err
53821.58999999985,5.840852745297263e+41,3.9775942903494936e+39
53822.529999999795,5.4906658725588526e+41,3.2559303576411966e+39
53823.54000000004,4.985574534101773e+41,2.692841612588029e+39
53824.52000000002,4.6427291052362854e+41,2.457915408654504e+39
53829.60000000009,3.3359520958560534e+41,7.818637724662626e+38
53830.5,3.279422978034549e+41,5.926747638610458e+38
53831.549999999814,3.2317035928605517e+41,1.3089794425421091e+39
53833.549999999814,3.109101480182743e+41,1.1907821961880542e+39
53835.49000000022,2.979892068019305e+41,6.680713924359614e+38
53840.49000000022,2.75157316357141e+41,7.030900797098024e+38
53843.5,2.7273463987907657e+41,6.578667854525989e+38
53846.49000000022,2.713397655432212e+41,5.4554269419688226e+38
53846.52000000002,2.7023854896228286e+41,6.816530636008682e+38
53852.49000000022,2.7442317196984872e+41,7.789271949170935e+38
53853.5,2.753775596733287e+41,6.856908577309758e+38
53858.470000000205,3.0929503036623133e+41,9.947656447810194e+38
53863.470000000205,3.2911692882312252e+41,8.009515265358613e+38
53866.5,3.4005568019377726e+41,9.786144682605896e+38
53871.470000000205,3.578219743662501e+41,1.7303783208478693e+39
