MJD,luminosity,luminosity_err
54744.87000000011,1.3145060671336082e+42,4.653143874397575e+39
54746.83999999985,1.28808383462841e+42,2.981937668443792e+39
54747.79000000004,1.2621334277036617e+42,3.57926885329345e+39
54749.79000000004,1.2668516835081614e+42,4.2417119682452034e+39
54751.85000000009,1.2819501020825604e+42,1.0078194398411296e+40
54752.72999999998,1.2550560439969123e+42,2.4157469719038314e+39
54752.830000000075,1.2739290672149109e+42,5.756272081489598e+39
54753.85000000009,1.2409012765834132e+42,7.020764637095509e+39
54757.810000000056,1.2305211138135141e+42,3.367419167671415e+39
54759.81999999983,1.2059861836301157e+42,4.111016282460563e+39
54764.79000000004,1.1295504395972211e+42,4.4007171888568426e+39
54768.79000000004,1.0932198699025735e+42,3.7000562018886415e+39
54770.75999999978,1.0663258118169255e+42,4.038826968651718e+39
54774.75,1.016312300289229e+42,2.9163539127612466e+39
54775.77000000002,9.913055445253808e+41,3.050352377609037e+39
54781.779999999795,8.936376493722376e+41,4.112431759201913e+39
54782.779999999795,8.879757424068379e+41,3.493868423232006e+39
54786.810000000056,8.15314603017543e+41,7.483153705936478e+39
54787.779999999795,7.72850300777046e+41,3.698168899566842e+39
54792.72999999998,6.435700917337551e+41,3.858117771339381e+39
54793.72999999998,6.152605569067571e+41,4.0534535616456663e+39
54797.77000000002,4.949450338920155e+41,3.633056969464746e+39
54804.669999999925,3.4575378535373584e+41,4.5408493862504826e+39
