MJD,luminosity,luminosity_err
53436.75,3.140916205153071e+42,1.9600443906237732e+40
53444.77000000002,2.4955494763633236e+42,1.4425678822052805e+40
53445.77000000002,2.3699128281572007e+42,1.465103603856603e+40
53446.779999999795,2.0197640529997778e+42,1.2724231837377958e+40
53452.700000000186,1.7025737707574135e+42,1.4236942153222978e+40
53453.66000000015,1.655530451810278e+42,1.4197504640333165e+40
53454.70999999996,1.599754540723255e+42,1.3422839208568953e+40
53454.79000000004,1.596092485954915e+42,2.6916102547298292e+39
53455.75,1.5451054157187978e+42,1.3572138364508966e+40
53456.75,1.501724151540002e+42,1.3873553641595404e+40
53456.79000000004,1.499188882854228e+42,2.4462525852510556e+39
53457.72999999998,1.437497344833733e+42,1.3343964182789326e+40
53458.700000000186,1.410454478852146e+42,1.2884798854143631e+40
53459.74000000022,1.3682000007559163e+42,1.2974941740748921e+40
53460.669999999925,1.3318611495931589e+42,1.2727048802584374e+40
53461.62999999989,1.3003111392813073e+42,1.3036914975290056e+40
53461.75999999978,1.311297303586327e+42,3.002884910038721e+39
53464.700000000186,1.2183374517746218e+42,1.2769303280680602e+40
53465.70999999996,1.208478073552168e+42,1.34679106518716e+40
53466.700000000186,1.1619981476463157e+42,1.2591834472676438e+40
53468.68000000017,1.1276311721280487e+42,1.230168705641566e+40
53472.72999999998,1.0631226689011381e+42,1.2208727204603957e+40
53474.700000000186,1.011572205623738e+42,1.13889903295371e+40
53476.72999999998,9.774869266261127e+41,1.171294132827486e+40
53483.75,8.642449253282171e+41,2.4338579383428283e+39
53489.68000000017,7.938207951678345e+41,1.1098842913276324e+40
53491.669999999925,7.76073914367418e+41,1.1724209189100522e+40
53512.72999999998,4.701514929507153e+41,7.414252423285097e+39
