MJD,luminosity,luminosity_err
53625.89999999991,1.1009426938416977e+42,1.2655617219283122e+40
53626.85000000009,1.083436039053756e+42,9.294057134598483e+39
53628.85999999987,8.550024306110954e+41,2.868832462024019e+39
53629.77000000002,8.516140458134291e+41,2.4311660923254725e+39
53630.799999999814,8.432842665191665e+41,4.0251187742275975e+39
53631.72999999998,7.976822544505762e+41,2.5497595602437886e+39
53632.85999999987,7.749518397662323e+41,4.69714842576472e+39
53633.85000000009,7.468564824855835e+41,2.9775431409491416e+39
53634.810000000056,7.24690798600851e+41,2.78694649608042e+39
53636.89000000013,6.813477097307044e+41,1.9440857776609617e+39
53638.87999999989,6.3518096686250296e+41,2.0443254945919192e+39
53639.81999999983,6.2219215847144934e+41,2.11915232554038e+39
53640.74000000022,6.1103872517913155e+41,1.8720826007105556e+39
53641.81999999983,6.049678690833131e+41,1.7746665377776532e+39
53643.83999999985,5.915555125925511e+41,2.7248261081232067e+39
53644.810000000056,5.754606848036369e+41,2.3492801263818736e+39
53656.779999999795,5.362118942306705e+41,4.611026978824038e+39
53666.83999999985,5.11504921747688e+41,2.587878889217533e+39
53674.799999999814,4.865155838649001e+41,5.123520179471045e+39
53678.810000000056,4.798799969694705e+41,6.470403136543345e+39
53681.779999999795,4.714090349753051e+41,2.5229348472622648e+39
53684.81999999983,4.44160773894073e+41,2.2448049284538336e+39
53688.74000000022,4.129593972155638e+41,6.600291220453881e+39
53713.720000000205,2.3577510883760393e+41,5.431298465259056e+39
