MJD,luminosity,luminosity_err
53274.75999999978,1.4775645517281106e+42,6.510702765782032e+39
53275.779999999795,1.525050690043941e+42,6.255611940118481e+39
53276.779999999795,1.5921591995646597e+42,6.546023033950832e+39
53277.75,1.7087160845216982e+42,3.4503977526676085e+39
53277.75,1.7169574804277514e+42,7.111147324651624e+39
53278.79000000004,1.799763886912381e+42,5.427547875272182e+39
53279.74000000022,1.8060430456979453e+42,6.80503833385536e+39
53280.75,1.871974212946371e+42,6.989488623181314e+39
53281.75999999978,1.8982681903609217e+42,5.784675031201154e+39
53281.75999999978,1.8837476356693042e+42,3.4362696454000886e+39
53282.72999999998,1.885709872789793e+42,5.513886308573693e+39
53284.87999999989,1.9343733533779166e+42,1.0203633026542064e+40
53287.75,1.8621630273439265e+42,1.3127366336070463e+40
53289.830000000075,1.837438839625767e+42,1.4100635947832936e+40
53291.810000000056,1.8134995467558028e+42,1.4642213393087863e+40
53295.830000000075,1.739326983601324e+42,1.2220812786404612e+40
53299.75,1.703221820584329e+42,5.062571770861255e+39
53300.75999999978,1.6941955298300807e+42,3.460601385694151e+39
53300.830000000075,1.6926257401336894e+42,2.7220153335421445e+39
53301.75,1.6890937133168095e+42,3.303622416055043e+39
53301.85999999987,1.6883088184686138e+42,2.865258643337831e+39
53302.779999999795,1.665546867870943e+42,3.951945560664561e+39
53303.75,1.6706486843842143e+42,5.564904473706402e+39
53305.81999999983,1.6420000224250767e+42,5.011553605728545e+39
53306.81999999983,1.6208078615237973e+42,3.1631262382280397e+39
53308.75,1.5890196201718778e+42,7.58208423356895e+39
53310.799999999814,1.5572313788199582e+42,1.1969646434982038e+40
53312.72999999998,1.5305449539813095e+42,1.531722296253603e+40
53315.799999999814,1.50582076626315e+42,1.7664058558640706e+40
53320.70999999996,1.4579421805232218e+42,1.6663317627191388e+40
53321.75999999978,1.44773854749668e+42,1.547420193217514e+40
53325.720000000205,1.4277237288676932e+42,1.0490119646133438e+40
53328.700000000186,1.4300784134122802e+42,3.1725449764063865e+39
53328.75,1.4257614917472046e+42,3.611301196547695e+39
53332.66000000015,1.406139120542316e+42,1.081192653389361e+40
53336.689999999944,1.3971128297880673e+42,8.280640648462982e+39
53338.72999999998,1.434787782501453e+42,4.0186616227611823e+39
53345.689999999944,1.3417777429902814e+42,1.7106783216421868e+40
53348.689999999944,1.3225478192094906e+42,1.920245246110397e+40
53362.66000000015,1.2766314705900514e+42,1.3927959081229918e+40
53363.64000000013,1.265250495291216e+42,1.1486936103341777e+40
53367.549999999814,1.3088121593660686e+42,2.983777765415358e+39
53369.60999999987,1.2358169384838831e+42,5.651242907007913e+39
53372.58999999985,1.2664278375635092e+42,3.139186945358076e+39
53373.62999999989,1.254654414840576e+42,4.395411149895043e+39
53381.62999999989,1.0792304162688723e+42,1.3370683739011083e+40
53395.62000000011,9.077308919381459e+41,1.3774904585831785e+40
53396.580000000075,8.947801269429194e+41,1.3617925616192678e+40
53397.580000000075,8.81829361947693e+41,1.373173536918103e+40
53402.64000000013,7.958833760702809e+41,1.2071682765247456e+40
53410.58999999985,6.659832786939186e+41,1.0497968594615393e+40
53417.580000000075,5.3961520813443615e+41,6.581343302119632e+39
53418.58999999985,5.286266802596985e+41,6.106481918961328e+39
53419.580000000075,5.121438884475921e+41,6.459684600649322e+39
53421.56999999983,5.023327028451478e+41,7.46042553209864e+39
53426.549999999814,3.138794497933978e+41,9.579641622226608e+39
53431.529999999795,2.8362175339545964e+41,9.406964755623588e+39
53445.50999999978,2.704355199457745e+41,7.252428397326822e+39
53446.5,2.72280022839034e+41,7.656649244147526e+39
