MJD,luminosity,luminosity_err
54147.79000000004,6.7325483462897344e+41,3.87934078850005e+39
54153.83999999985,5.63908963211647e+41,1.7527841384306032e+39
54156.830000000075,5.334964172335796e+41,1.0593316587627607e+39
54159.83999999985,5.170132816271462e+41,1.253646933447054e+39
54161.779999999795,5.146917132318738e+41,1.3409379051092932e+39
54162.70999999996,5.0981641960180195e+41,1.0050069583133882e+39
54163.799999999814,5.0842347856463855e+41,1.8173237398191738e+39
54168.779999999795,5.0911994908322025e+41,1.125728514867549e+39
54169.830000000075,5.0772700804605685e+41,1.2090728202578254e+39
54171.779999999795,5.067983806879479e+41,9.32806181220419e+38
54175.75,5.1863837950383674e+41,1.1185316528422047e+39
54179.799999999814,5.2815680992445324e+41,1.7604453141350018e+39
54184.74000000022,5.269960257268171e+41,1.1833034110703026e+39
54185.79000000004,5.272281825663443e+41,1.3163292801194067e+39
54191.75,5.1817406582478236e+41,1.427532406252951e+39
54194.77000000002,5.040124986136211e+41,3.561285918347742e+39
54207.720000000205,4.773144620679895e+41,3.828266283804059e+39
54211.72999999998,4.6477799273351895e+41,3.19912124868526e+39
54213.70999999996,4.636172085358827e+41,2.760344821978791e+39
54219.75999999978,4.71974854758863e+41,1.4544625996381098e+39
54230.75999999978,4.443481908551225e+41,1.901596672567559e+39
54245.58999999985,3.6146819914390056e+41,8.991434394889703e+38
54245.75,3.596109444276827e+41,8.814995196849007e+38
54255.62999999989,3.185191838313626e+41,7.874759996763716e+38
54256.62999999989,3.150368312384541e+41,8.900893227474083e+38
