MJD,luminosity,luminosity_err
53775.49000000022,6.818274345175258e+42,4.791536438447905e+40
53776.66000000015,6.232511944387005e+42,3.294327742033131e+40
53777.62999999989,4.8899445217803305e+42,1.2087792902666374e+41
53778.60000000009,4.622836867020888e+42,1.4929912071290976e+40
53779.62999999989,4.437735948371799e+42,1.1691817519733518e+40
53781.669999999925,4.0323883670263295e+42,1.9918264676403734e+40
53783.580000000075,3.477085611079066e+42,1.160043858521055e+40
53784.64000000013,3.25449589877953e+42,1.120446320227769e+40
53785.62999999989,3.0272200872736883e+42,5.386671037648769e+39
53786.64999999991,2.8632066150529776e+42,8.085864180481035e+39
53788.58999999985,2.5656393154525456e+42,4.969608208287533e+39
53788.64000000013,2.5445518690241683e+42,8.481839563413893e+39
53790.529999999795,2.3641370495813866e+42,8.744261118967031e+39
53796.60000000009,2.1452962166468957e+42,9.538554934435902e+39
53798.560000000056,2.0991381394647813e+42,9.826750035623721e+39
53799.580000000075,2.0384531547431182e+42,9.41203025586564e+39
53801.580000000075,2.0260349918464073e+42,9.812691738004805e+39
53802.62000000011,2.006353375179922e+42,9.299563874914294e+39
53803.54000000004,1.9747222055373564e+42,9.079317212217912e+39
53805.58999999985,1.9545719789502407e+42,9.030113170551699e+39
53808.56999999983,1.9571493335137087e+42,9.105090757852594e+39
53809.56999999983,1.9831571841087073e+42,9.409687206262485e+39
53813.549999999814,1.8852177106969114e+42,9.932187267765606e+39
53818.580000000075,1.6635652182386366e+42,9.573700678483196e+39
53820.529999999795,1.569608929152201e+42,1.044062903164981e+40
53823.50999999978,1.3697467980032492e+42,1.0897523704264647e+40
53824.49000000022,1.2975808702261367e+42,1.2237748077268168e+40
53826.47999999998,1.1323958732038494e+42,1.1621526031638926e+40
53832.5,7.420438093185582e+41,4.7891933888447515e+39
53832.52000000002,7.357175753900451e+41,5.367926640823544e+39
53837.52000000002,4.8547987777330356e+41,8.779406863014327e+39
53838.549999999814,4.538487081307379e+41,7.258767670568023e+39
53841.52000000002,4.240919781706947e+41,5.916200247961348e+39
53844.47999999998,4.1612560951997444e+41,7.532904474136926e+39
